task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"inform businesses, community groups, and governmental agencies about educational needs, available programs, and program policies.",0.7941176470588235,,,,0.20588235294117646,,
"inform clients of factors such as shipping options, timelines, transfers, or regulations affecting shipments.",0.9375,,,,0.0625,,
"inform customers by mail or telephone of order information, such as unit prices, shipping dates, and any anticipated delays.",0.7105263157894737,,,,0.2894736842105264,,
"inform customers of estimated delivery schedules, service contracts, warranties, or other information pertaining to purchased products.",0.75,,,,0.25,,
"inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",0.9502923976608189,,,,0.049707602339181284,,
"inform other traders, managers, or customers of market conditions, including volume, price, competition, or dynamics.",0.7920792079207921,,,,0.20792079207920797,,
"inform prospective purchasers about models, numbers, and prices of garments, the garments' designers, and where garments can be purchased.",0.8636363636363636,,,,0.13636363636363635,,
initiate market research studies or analyze their findings.,0.7714285714285716,,,,0.22857142857142856,,
"initiate, facilitate, and moderate classroom discussions.",,,,,1.0,,
"input data, such as file numbers, new or updated information, or document information codes into computer systems to support document and information retrieval.",0.9193548387096775,,,,0.08064516129032258,,
inspect and evaluate the physical condition of facilities to determine the type of work required.,0.8636363636363636,,,,0.13636363636363635,,
"inspect and test electrical or electronic systems to locate and diagnose malfunctions, using visual inspections and testing instruments such as oscilloscopes and voltmeters.",,,,,1.0,,
inspect and verify dimensions and clearances of parts to ensure conformance to factory specifications.,0.4285714285714285,,,0.21804511278195488,0.03383458646616541,,0.3195488721804512
"inspect facilities to monitor compliance with regulations governing substances such as asbestos, lead, or wastewater.",0.9047619047619048,,,,0.09523809523809523,,
"inspect facilities, machinery, and safety equipment to identify and correct potential hazards, and to ensure safety regulation compliance.",0.8947368421052632,,,,0.10526315789473684,,
"inspect individual parts, assemblies, or installations, using measuring instruments, such as calipers, scales, or micrometers.",0.6292452830188681,,,0.11226415094339623,0.022641509433962263,,0.2358490566037736
"inspect layouts and advertising copy and edit scripts, audio and video tapes, and other promotional material for adherence to specifications.",0.8137254901960784,,,,0.019607843137254898,,0.16666666666666663
inspect project sites to monitor progress and ensure conformance to design specifications and safety or sanitation standards.,0.8148148148148148,,,,0.1851851851851852,,
"inspect properties to evaluate construction, condition, special features, and functional design, and to take property measurements.",,,,,1.0,,
"inspect security design features, installations, or programs to ensure compliance with applicable standards or regulations.",0.6451612903225806,,,,0.3548387096774194,,
"install and configure new equipment, including operating software or peripheral equipment.",0.6203208556149733,0.1871657754010695,0.10160427807486631,,0.09090909090909091,,
"install and perform minor repairs to hardware, software, or peripheral equipment, following design or installation specifications.",0.5606060606060606,0.33333333333333326,,,0.10606060606060605,,
"install systems of recording costs or other financial and budgetary data or provide advice on such systems, based on examination of current financial records.",0.7142857142857143,,,,0.2857142857142857,,
"install updated software, and programs that maintain existing software or provide requested features such as time-correlated call routing.",0.7289719626168224,0.12461059190031153,,0.08411214953271028,0.06230529595015576,,
"install, adjust, and operate electronic equipment to record, edit, and transmit radio and television programs, motion pictures, video conferencing, or multimedia presentations.",,,,,1.0,,
"install, calibrate, operate, or maintain robots.",,,,,1.0,,
"install, service, and repair electronic equipment or instruments such as televisions, radios, and videocassette recorders.",0.65,,,,0.35,,
"instruct individuals in career development techniques such as job search and application strategies, resume writing, and interview skills.",0.5921052631578947,,0.05,0.1,0.02631578947368421,0.23157894736842102,
"instruct individuals or groups in sports rules, game strategies, and performance principles, such as specific ways of moving the body, hands, or feet, to achieve desired results.",,,,,1.0,,
"instruct individuals or groups in the use of art media, such as paint, clay, or yarn.",,,,,1.0,,
"instruct others in program methods, procedures, or functions.",0.5214723926380368,,0.24539877300613497,0.11042944785276074,0.12269938650306748,,
instruct others in the selection and use of bioinformatics tools.,,,,,1.0,,
"instruct students in the knowledge and skills required in a specific occupation or occupational field, using a systematic plan of lectures, discussions, audio-visual presentations, and laboratory, shop and field studies.",0.294392523364486,,0.5046728971962616,,0.12149532710280374,0.0794392523364486,
"instruct through lectures, discussions, and demonstrations in one or more subjects, such as english, mathematics, or social studies.",0.4076607387140904,,0.4322845417236662,0.06976744186046512,0.024623803009575923,0.06566347469220246,
"instruct users in the selection, use, and design of audio-visual materials and assist them in the preparation of instructional materials and the rehearsal of presentations.",0.8666666666666667,,,,0.13333333333333333,,
"integrate and develop visual elements, such as line, space, mass, color, and perspective, to produce desired effects, such as the illustration of ideas, emotions, or moods.",0.7344632768361582,,,0.062146892655367235,0.03672316384180791,0.16666666666666663,
integrate electrical systems with renewable energy systems to improve overall efficiency.,0.75,,,,0.25,,
"integrate software or hardware components, using computer, microprocessor, or control architecture.",0.5471698113207547,,,,0.45283018867924535,,
"interact with clients to assist them in gaining insight, defining goals, and planning action to achieve effective personal, social, educational, and vocational development and adjustment.",0.39248251748251745,0.04020979020979021,0.22027972027972031,0.26573426573426573,,0.03496503496503497,0.04632867132867133
"interpret and analyze policies, public issues, legislation, or the operations of governments, businesses, and organizations.",0.8638743455497382,,0.08376963350785341,,0.05235602094240836,,
"interpret and explain human resources policies, procedures, laws, standards, or regulations.",0.5,,0.41666666666666674,,0.08333333333333331,,
"interpret and explain plans and contract terms to representatives of the owner or developer, including administrative staff, workers, or clients.",0.8620689655172413,,,,0.1379310344827586,,
"interpret and explain policies, rules, regulations, or laws to organizations, government or corporate officials, or individuals.",0.6027397260273972,,0.3150684931506849,,0.0821917808219178,,
interpret blueprints and drawings to determine specifications and to calculate the materials required.,0.9375,,,,0.0625,,
"interpret data on logistics elements, such as availability, maintainability, reliability, supply chain management, strategic sourcing or distribution, supplier management, or transportation.",0.9566929133858268,,,,0.043307086614173235,,
"interpret data on price, yield, stability, future investment-risk trends, economic influences, and other factors affecting investment programs.",0.9550561797752808,,,,0.04494382022471911,,
"interpret engineering drawings, sketches, or diagrams.",0.927536231884058,,,,0.07246376811594203,,
"interpret engineering sketches, specifications, or drawings.",0.8888888888888888,,,,0.1111111111111111,,
interpret exercise program participant data to evaluate progress or identify needed program changes.,0.6875,,,,0.3125,,
interpret government regulations and applicable codes to ensure compliance.,0.7981927710843374,,0.06626506024096386,,0.03313253012048193,,0.10240963855421686
interpret imaging data and confer with other medical specialists to formulate diagnoses.,0.890909090909091,,,,0.10909090909090909,,
interpret instrument readings to ascertain the depth of obstruction.,,,,,1.0,,
interpret laboratory results and communicate findings to patients or physicians.,,,,,1.0,,
"interpret laws, rulings and regulations for individuals and businesses.",0.4107142857142857,,0.4642857142857143,,0.125,,
interpret protocols and advise treating physicians on appropriate dosage modifications or treatment calculations based on patient characteristics.,,,,,1.0,,
interpret regulatory rules or rule changes and ensure that they are communicated through corporate policies and procedures.,0.7377049180327869,,,,0.07650273224043716,,0.185792349726776
interpret results of financial analysis procedures.,0.8022388059701493,,0.055970149253731345,,0.041044776119402986,,0.10074626865671639
interview applicants and request specified information for loan applications.,0.6216216216216216,,,,0.3783783783783784,,
interview clients to determine what kinds of properties they are seeking.,0.4749455337690632,0.07843137254901959,,0.3485838779956427,0.02178649237472767,0.032679738562091505,0.04357298474945534
"interview clients to obtain information about employment history, educational background, and career goals, and to identify barriers to employment.",0.48529411764705893,,,0.3970588235294117,0.1176470588235294,,
interview credit applicants by telephone or in person to obtain personal and financial data needed to complete credit report.,,,,0.5925925925925926,0.4074074074074074,,
"interview individuals, and research public databases in order to obtain information.",0.917910447761194,,,,0.08208955223880597,,
"interview job applicants to obtain information on work history, training, education, or job skills.",0.470039946737683,,0.02929427430093209,0.4766977363515313,0.023968042609853527,,
interview loan applicants to obtain personal and financial data and to assist in completing applications.,0.5891089108910891,,,0.3316831683168317,0.07920792079207921,,
interview patients or their representatives to identify problems relating to care.,,,,,1.0,,
"interview patients to complete documents, case histories, or forms, such as intake or insurance forms.",,,,,1.0,,
"interview patients to obtain information such as complaints, symptoms, medical histories, and family histories.",,,,,1.0,,
interview people and keep track of their responses.,0.5945945945945946,,,,0.40540540540540543,,
"interview prospective clients to obtain data about their financial resources and needs, the physical condition of the person or property to be insured, and to discuss any existing coverage.",0.7257142857142856,,,0.17714285714285713,0.09714285714285714,,
"invent names for products and write the slogans that appear on packaging, brochures and other promotional material.",0.925,,,,0.075,,
investigate and direct patient inquiries or complaints to appropriate medical staff members and follow up to ensure satisfactory resolution.,0.6428571428571429,,,0.35714285714285715,,,
"investigate and resolve complaints regarding food quality, service, or accommodations.",0.8064516129032258,,,,0.1935483870967742,,
investigate available investment opportunities to determine compatibility with client financial plans.,0.9466666666666669,,,,0.05333333333333334,,
"investigate characteristics such as cost, performance, or process capability of potential microelectromechanical systems (mems) device designs, using simulation or modeling software.",,,,,1.0,,
investigate claimants for the possibility of fraud or abuse.,,,,,1.0,,
investigate clients' financial and credit status to determine eligibility for financing.,,,,,1.0,,
investigate complaints regarding safety violations.,,,,,1.0,,
"investigate complaints, disturbances and violations and resolve problems following management rules and regulations.",0.8461538461538461,,,,0.15384615384615383,,
investigate customer or public complaints to determine the nature and extent of problems.,0.9304482225656878,,,0.02627511591962906,0.00927357032457496,,0.03400309119010819
investigate customer problems referred by technical support.,0.6052631578947368,,,,0.3947368421052632,,
investigate illegal or suspicious activities.,,,,,1.0,,
investigate or test specific construction project materials to determine compliance to specifications or standards.,0.8076923076923077,,,,0.07307692307692308,,0.11923076923076924
investigate product complaints and prepare documentation and submissions to appropriate regulatory agencies as necessary.,0.9807692307692308,,,,0.019230769230769232,,
"investigate products or markets to determine areas for opportunity or viability for merchandising specific products, using online or offline sources.",0.9470899470899472,,,,0.052910052910052914,,
"investigate theoretical or conceptual issues, such as the human design considerations of lunar landers or habitats.",0.5735294117647058,,,0.2352941176470588,0.19117647058823528,,
"investigate whether networks, workstations, the central processing unit of the system, or peripheral equipment are responding to a program's instructions.",0.5350877192982456,,0.12280701754385964,0.21929824561403508,0.05263157894736842,,0.07017543859649122
"investigate, evaluate, and settle claims, applying technical knowledge and human relations skills to effect fair and prompt disposal of cases and to contribute to a reduced loss ratio.",,,,,1.0,,
issue shipping instructions and provide routing information to ensure that delivery times and locations are coordinated.,,,,,1.0,,
keep informed of industry trends and deals.,0.9463414634146341,,,,0.05365853658536586,,
keep informed of new products and developments.,1.0,,,,,,
"keep informed on industry news and trends, products, services, competitors, relevant information about legacy, existing, and emerging technologies, and the latest product-line developments.",,,,,1.0,,
"keep records and prepare reports detailing findings, investigative methods, and laboratory techniques.",0.8285714285714286,,,,0.17142857142857143,,
"keep records documenting animal health, diet, or behavior.",1.0,,,,,,
"keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.",0.682260305697082,0.052339045854562304,0.025937934228809637,0.2000926354793886,0.003242241778601204,,0.03612783696155628
"keep records of room availability and guests' accounts, manually or using computers.",0.9375,,,,0.0625,,
"keep track of leave time, such as vacation, personal, and sick leave, for employees.",0.9545454545454544,,,,0.045454545454545456,,
key and program specified commands and engineering specifications into computer system to change functions and test final layout.,0.5798561151079137,0.053237410071942444,,0.33237410071942447,0.034532374100719423,,
key in processing instructions to program electronic equipment.,0.5251989389920424,0.042440318302387266,,0.4058355437665783,0.026525198938992044,,
learn about characters in scripts and their relationships to each other to develop role interpretations.,0.6290322580645161,,,,0.3709677419354838,,
learn about competitors' products or consumers' interests or concerns to answer questions or provide more complete information.,0.9764705882352941,,,,0.023529411764705882,,
listen and provide emotional support and encouragement to psychiatric patients.,0.35714285714285715,,,0.4285714285714285,0.21428571428571427,,
"listen to and resolve customer complaints regarding services, products, or personnel.",0.4980544747081712,0.25291828793774324,0.04863813229571985,0.16828793774319067,0.011673151750972763,,0.02042801556420233
listen to and resolve customers' complaints regarding products or services.,0.5254237288135594,0.19491525423728814,0.0480225988700565,0.19491525423728814,0.007062146892655368,,0.029661016949152543
"locate and distribute resources, such as periodicals or curricula, to enhance the effectiveness of educational programs.",0.6590909090909091,,,,0.3409090909090909,,
locate and list addresses and households.,1.0,,,,,,
"locate and notify customers of delinquent accounts by mail, telephone, or personal visits to solicit payment.",0.8076923076923077,,,0.14423076923076922,0.04807692307692309,,
"locate and review research articles or environmental, historical, or technical reports.",0.7206896551724138,,0.1724137931034483,0.06551724137931035,0.041379310344827586,,
"locate barriers to client employment, such as inaccessible work sites, inflexible schedules, and transportation problems, and work with clients to develop strategies for overcoming these barriers.",,,,,1.0,,
"locate files relating to specified design project in database library, load program into computer, and record completed job data.",0.6379310344827587,,,0.2586206896551724,0.10344827586206896,,
"locate library materials for patrons, including books, periodicals, tape cassettes, braille volumes, and pictures.",0.8548387096774194,,,,0.14516129032258066,,
"locate suppliers, using sources such as catalogs and the internet, and interview them to gather information about products to be ordered.",0.9032258064516128,,,,0.0967741935483871,,
locate unusual or unique information in response to specific requests.,0.7941176470588235,,,0.11344537815126053,0.09243697478991597,,
"locate vendors of materials, equipment or supplies, and interview them to determine product availability and terms of sales.",0.9545454545454544,,,,0.045454545454545456,,
"maintain and administer computer networks and related computing environments including computer hardware, systems software, applications software, and all configurations.",0.5955882352941176,0.14705882352941177,,0.11029411764705882,0.14705882352941177,,
"maintain and review account records, updating and recategorizing them according to status changes.",0.7692307692307694,,,,0.2307692307692308,,
maintain client databases.,,,,,1.0,,
"maintain contact with kitchen staff, management, serving staff, and customers to ensure that dining details are handled properly and customers' concerns are addressed.",0.84375,,,,0.15625,,
"maintain current knowledge of organizational policies and procedures, federal and state policies and directives, and current accounting standards.",,,,,1.0,,
"maintain customer records, using automated systems.",0.8793969849246231,,,,0.12060301507537688,,
maintain familiarity with aspects of local real estate markets.,0.95,,,,0.05,,
"maintain hardware and software, including computers, scanners, color copiers, and color laser printers.",0.6363636363636364,,,,0.36363636363636365,,
maintain input or data quality of risk management systems.,0.7735849056603774,,,,0.22641509433962262,,
"maintain knowledge of tax code changes, and of accounting procedures and theory to properly evaluate financial information.",,,,,1.0,,
"maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",0.7628865979381443,,,,0.23711340206185563,,
"maintain library of model documents, templates, or other reusable knowledge assets.",1.0,,,,,,
"maintain networks by performing activities such as file addition, deletion, or backup.",0.76,,,,0.24,,
maintain or modify all financial analytic models in use.,,,,,1.0,,
maintain or modify existing geographic information systems (gis) databases.,,,,,1.0,,
"maintain or update business intelligence tools, databases, dashboards, systems, or methods.",0.8142857142857143,,,,0.18571428571428572,,
"maintain or update records of client account activity, including financial transactions, counseling session notes, correspondence, document images, or client inquiries.",0.6590909090909091,,,,0.3409090909090909,,
"maintain portfolios of artistic work to demonstrate styles, interests, and abilities.",,,,,1.0,,
"maintain records of business transactions and product inventories, reporting data to companies or government agencies as necessary.",,,,,1.0,,
"maintain records of sales, rental or usage activity, special permits issued, maintenance and operating costs, or property availability.",0.8051948051948052,,,,0.19480519480519484,,
maintain records of services provided and the effects of advice given.,,,,,1.0,,
"maintain records, such as pharmacy files, patient profiles, charge system files, inventories, control records for radioactive nuclei, or registries of poisons, narcotics, or controlled drugs.",,,,,1.0,,
maintain sales forecasting reports.,,,,,1.0,,
"maintain understanding of current web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.",0.5,,0.3269230769230769,,0.17307692307692307,,
"maintain updated client records with plans, notes, appropriate forms, or related information.",0.5,,,,0.5,,
"make and confirm reservations for transportation and accommodations, using telephones, faxes, mail, and computers.",0.7978260869565217,0.04565217391304348,,0.1108695652173913,0.04565217391304348,,
make and confirm reservations.,0.7692307692307694,,,0.15384615384615383,0.07692307692307693,,
"make appointments, keep records, or perform other clerical duties in doctors' offices or clinics.",0.8153846153846154,,,,0.18461538461538463,,
make bids or offers to buy or sell securities.,1.0,,,,,,
"make clinical recommendations to physicians, other health care providers, insurance companies, patients, or health care organizations.",0.9605263157894736,,,,0.03947368421052632,,
make manuscript acceptance or revision recommendations to the publisher.,0.4727272727272727,,,,0.14545454545454542,,0.3818181818181819
make many quick changes backstage during fashion shows and yet maintain poised appearance before audiences.,,,,,1.0,,
make promotional appearances at public or private events to represent their employers.,0.8,,,,0.2,,
make tentative diagnoses and decisions about management and treatment of patients.,0.5714285714285714,,,,0.4285714285714285,,
make transportation arrangements for sold or purchased commodities.,,,,,1.0,,
make travel arrangements for executives.,0.728813559322034,,,,0.11864406779661016,0.15254237288135591,
make travel arrangements for sightseeing or other tours.,0.7083333333333335,,,,0.2916666666666667,,
manage and maintain temporary or permanent lodging facilities.,,,,,1.0,,
"manage client portfolios, keeping client plans up-to-date.",0.8727272727272727,,,,0.1272727272727273,,
manage investment funds to maximize return on client investments.,0.9836065573770492,,,,0.01639344262295082,,
manage or analyze data obtained from remote sensing systems to obtain meaningful results.,0.825,,,,0.175,,
"manage or operate real estate offices, handling associated business details.",,,,,1.0,,
"manage project execution to ensure adherence to budget, schedule, and scope.",0.6349206349206349,,,,0.36507936507936506,,
manage projects or contribute to committee or team work.,0.7272727272727273,,,,0.2727272727272727,,
"manage sales team including setting goals, providing incentives, and evaluating employee performance.",0.9444444444444444,,,,0.05555555555555555,,
"manage security programs designed to protect personnel, facilities, and information.",0.6106194690265486,,,0.25663716814159293,0.13274336283185845,,
manage the coordination and overall integration of technical activities in architecture or engineering projects.,0.6111111111111112,,,,0.38888888888888895,,
manage timely flow of business intelligence information to users.,0.8461538461538461,,,,0.15384615384615383,,
manage user access to systems and equipment through account management and password administration.,0.41984732824427484,0.13740458015267176,,0.26717557251908397,0.17557251908396945,,
"manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",0.7171428571428572,,,,0.05714285714285714,0.2257142857142857,
"manipulate publicly accessible, commercial, or proprietary genomic, proteomic, or post-genomic databases.",0.8360655737704918,,,,0.16393442622950818,,
"map data between source systems, data warehouses, and data marts.",0.7516778523489933,,,,0.24832214765100677,,
"mark copy to indicate and correct errors in type, arrangement, grammar, punctuation, or spelling, using standard printers' marks.",0.5989583333333334,,,,0.11979166666666669,,0.28125
"market bank products to individuals and firms, promoting bank services that may meet customers' needs.",0.85,,,,0.15,,
market or promote the casino to bring in business.,0.9473684210526316,,,,0.05263157894736842,,
measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,0.6674418604651163,0.09302325581395349,0.053488372093023255,0.09534883720930233,,0.03488372093023256,0.05581395348837209
measure and analyze web site usage data to maximize search engine returns or refine customer interfaces.,0.9302325581395349,,,,0.06976744186046512,,
"measure and verify levels of rock or gravel, bases, or other excavated material.",,,,,1.0,,
"measure completed workpieces to verify conformance to specifications, using micrometers, gauges, calipers, templates, or rulers.",0.6575342465753424,,,,0.1095890410958904,,0.2328767123287671
"measure dimensions of finished workpieces to ensure conformance to specifications, using precision measuring instruments, templates, and fixtures.",0.7039473684210527,,,,0.10526315789473684,,0.1907894736842105
"measure dimensions of products to verify conformance to specifications, using measuring instruments such as rulers, calipers, gauges, or micrometers.",0.7629427792915532,,,0.05722070844686648,0.05177111716621254,,0.12806539509536782
"measure or weigh materials, using rulers, calculators, and scales.",0.9473684210526316,,,,0.05263157894736842,,
"measure parts to determine tolerances, using precision measuring instruments such as micrometers, calipers, and verniers.",0.7837837837837838,,,,0.2162162162162162,,
"measure parts to verify specified dimensions or settings, such as camera shutter speed or light meter reading accuracy, using measuring instruments.",0.7619047619047619,,,,0.23809523809523805,,
"measure the effectiveness of marketing, advertising, and communications programs and strategies.",0.8238434163701068,,0.028469750889679714,,0.026690391459074734,0.056939501779359435,0.06405693950177936
"measure tolerances of assembled and salvageable parts for conformance to standards or specifications, using gauges, micrometers, and calipers.",0.5208333333333334,,,,0.08333333333333331,,0.39583333333333326
"measure velocity, horsepower, revolutions per minute (rpm), amperage, circuitry, and voltage of units or parts to diagnose problems, using ammeters, voltmeters, wattmeters, and other testing devices.",,,,,1.0,,
"meet with clients to discuss topics such as technical specifications, customized solutions, or operational problems.",0.85,,,,0.15,,
modify and customize commercial programs for internal needs.,0.6940041350792557,0.1302549965541006,0.02067539627842867,0.037215713301171606,0.003445899379738111,0.11440385940730531,
"modify computer security files to incorporate new software, correct errors, or change individual access status.",0.64,,,,0.36,,
modify existing databases and database management systems or direct programmers and analysts to make changes.,0.5428370786516854,0.2535112359550562,0.02598314606741573,0.04494382022471911,,0.11446629213483145,0.01825842696629213
modify existing programs to enhance efficiency.,0.568503937007874,0.1973753280839895,0.021697287839020123,0.056867891513560795,,0.14698162729658792,0.008573928258967628
"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",0.456396375191244,0.3704967766401214,0.01476338053953683,0.04848770154172061,,0.1026767617328992,0.007179004354478051
"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",0.46067967343673294,0.36191064967180026,0.01472807607687692,0.04740258559557794,,0.10776951470080183,0.007509500518210084
"modify or control biological systems to replace, augment, or sustain chemical or mechanical processes.",,,,,1.0,,
modify standard formulas so that they conform to project needs and data processing methods.,0.8823529411764706,,,,0.1176470588235294,,
"modify, maintain, and repair electronics equipment and systems to ensure that they function properly.",0.5652173913043478,,,,0.43478260869565216,,
monitor and analyze energy consumption.,0.8461538461538461,,,,0.15384615384615383,,
"monitor and analyze network performance and data input/output reports to detect problems, identify inefficient use of computer resources, or perform capacity planning.",0.6232394366197184,0.16549295774647887,,0.13380281690140844,0.07746478873239436,,
monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,0.7828507795100222,,0.10022271714922049,0.021158129175946547,0.0133630289532294,0.03897550111358575,0.043429844097995544
"monitor and analyze sales records, trends, or economic conditions to anticipate consumer buying patterns and determine what the company will sell and how much inventory is needed.",0.7972972972972973,,,,0.20270270270270271,,
"monitor and analyze system performance, such as network traffic, security, and capacity.",,,,,1.0,,
"monitor and ensure a sound, ethical environment.",0.8205128205128205,,,0.1217948717948718,0.05769230769230769,,
monitor and follow applicable laws and regulations.,0.8243243243243243,,,,0.05405405405405405,,0.12162162162162163
"monitor and observe experiments, recording production and test data for evaluation by research personnel.",,,,,1.0,,
monitor and record flow meter performance.,,,,,1.0,,
monitor bug resolution efforts and track successes.,0.5196078431372549,0.1715686274509804,,0.17647058823529413,0.1323529411764706,,
"monitor changes affecting supply and demand, tracking market conditions, price trends, or futures markets.",0.9411764705882352,,,,0.0588235294117647,,
monitor competitors' sales activities by following their advertisements in newspapers or other media.,1.0,,,,,,
"monitor compliance with standard operating procedures for loss prevention, physical security, or risk management.",0.7755102040816326,,,,0.22448979591836735,,
"monitor database performance and perform any necessary maintenance, upgrades, or repairs.",0.4145534729878721,0.33847850055126794,0.10143329658213891,0.08158765159867695,,0.027563395810363836,0.03638368246968026
monitor equipment to ensure proper operation.,0.5751633986928104,0.1111111111111111,,0.2614379084967321,0.05228758169934641,,
"monitor event activities to ensure compliance with applicable regulations and laws, satisfaction of participants, and resolution of any problems that arise.",0.7605633802816901,,,,0.23943661971830985,,
"monitor events, trends, and other circumstances, research specific subject areas, attend art exhibitions, and read art publications to develop ideas and keep current on art world activities.",0.9178082191780824,,,,0.0821917808219178,,
monitor financial market trends to ensure that client plans are responsive.,0.8214285714285714,,,,0.17857142857142858,,
monitor financial or operational performance of individual investments to ensure portfolios meet risk goals.,0.8333333333333335,,,,0.16666666666666663,,
"monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",0.8960000000000001,,,,0.10400000000000001,,
"monitor how the wind, heat, or cold affect the curing of the concrete throughout the entire process.",,,,,1.0,,
monitor insurance claims to ensure they are settled equitably for both the client and the insurer.,0.8333333333333335,,,,0.16666666666666663,,
"monitor market conditions, product innovations, and competitors' products, prices, and sales.",0.8993288590604027,,,,0.10067114093959731,,
monitor markets or positions.,0.9064327485380116,,,,0.0935672514619883,,
"monitor network performance to determine whether adjustments need to be made, and to determine where changes will need to be made in the future.",0.6296296296296297,0.2,,,0.1703703703703704,,
"monitor operations to ensure that staff members comply with administrative policies and procedures, safety rules, union contracts, environmental policies, or government regulations.",0.8521031207598372,,,0.09181365897783808,0.004070556309362278,,0.05201266395296246
monitor or record locations of goods in transit.,0.7931034482758621,,,,0.20689655172413798,,
monitor or trace the location of goods.,0.7142857142857143,,,0.24489795918367346,0.04081632653061225,,
monitor or track project milestones and deliverables.,0.5384615384615384,,,0.19780219780219782,0.26373626373626374,,
monitor patients' conditions and progress and reevaluate treatments as necessary.,,,,,1.0,,
"monitor project activities to ensure that instructions are followed, deadlines are met, and schedules are maintained.",0.5555555555555556,0.14285714285714285,,0.16666666666666663,0.1349206349206349,,
monitor raw data quality during collection and make equipment corrections as necessary.,,,,,1.0,,
monitor sales activities to ensure that customers receive satisfactory service and quality goods.,0.8631178707224335,,,,0.036121673003802285,,0.10076045627376423
monitor sales staff performance to ensure that goals are met.,0.8967551622418878,,,,0.02064896755162242,,0.08259587020648967
monitor sanitation practices to ensure that employees follow standards and regulations.,,,,,1.0,,
"monitor security policies, programs or procedures to ensure compliance with internal security policies, licensing requirements, or applicable government security requirements, policies, and directives.",0.8,,,,0.2,,
monitor security system performance logs to identify problems and notify security specialists when problems occur.,0.7105263157894737,,,,0.2894736842105264,,
"monitor student performance or assist students in academic environments, such as classrooms, laboratories, or computing centers.",,,,,1.0,,
"monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",0.5760000000000001,,,0.23200000000000004,0.192,,
monitor use of data files and regulate access to safeguard information in computer files.,,,,0.5952380952380952,0.4047619047619048,,
"monitor work of contractors and subcontractors to ensure projects conform to plans, specifications, schedules, or budgets.",0.84375,,,,0.15625,,
"monitor, evaluate, and record client progress with respect to treatment goals.",0.7777777777777779,,,,0.2222222222222222,,
"monitor, record, and report symptoms or changes in patients' conditions.",0.5681818181818182,,,,0.4318181818181818,,
narrate presentations and productions.,0.62,,,,0.38,,
negotiate and arrange transport of goods with shipping or freight companies.,0.5555555555555556,,,,0.4444444444444444,,
negotiate prices or terms of sales or service agreements.,0.7272727272727273,,,,0.2727272727272727,,
"negotiate the sale, lease, or development of property and complete or review appropriate documents and forms.",0.8214285714285714,,,,0.17857142857142858,,
none,0.7425129357654314,0.012282443945016463,0.03791877907280615,0.15170124915068206,,0.02997438979773167,0.025610202268332202
"observe and evaluate students' performance, behavior, social development, and physical health.",0.6206896551724138,,,,0.3793103448275862,,
observe and evaluate students' work to determine progress and make suggestions for improvement.,0.5294117647058824,,,0.12110726643598616,0.08650519031141869,,0.26297577854671284
"observe and evaluate students' work to determine progress, provide feedback, and make suggestions for improvement.",0.4885906040268456,,0.04563758389261745,0.10067114093959731,0.01879194630872483,0.05369127516778524,0.29261744966442954
observe participants and inform them of corrective measures necessary for skill improvement.,,,,,1.0,,
"observe students' performance, and record relevant data to assess progress.",0.8181818181818182,,,,0.18181818181818182,,
"observe teaching methods and examine learning materials to evaluate and standardize curricula and teaching techniques, and to determine areas where improvement is needed.",0.7611940298507462,,,,0.04477611940298507,,0.19402985074626866
obtain agreements from property owners to place properties for sale with real estate firms.,0.7441860465116279,,,,0.2558139534883721,,
"obtain and analyze information on suspects, crimes, or disturbances to solve cases, to identify criminal activity, or to gather information for court cases.",,,,,1.0,,
"obtain and compile copies of loan applicants' credit histories, corporate financial statements, and other financial information.",0.8636363636363636,,,,0.13636363636363635,,
"obtain and distribute updated information regarding domestic or international laws, guidelines, or standards.",,,,,1.0,,
"obtain and process information required for the provision of services, such as opening accounts, savings plans, and purchasing bonds.",,,,,1.0,,
"obtain and record patient identification, medical history, or test results.",0.9545454545454544,,,,0.045454545454545456,,
obtain credit information about prospective customers.,,,,,1.0,,
"obtain customer information such as name, address, and payment method, and enter orders into computers.",0.6721311475409836,,,0.1885245901639344,0.13934426229508196,,
"obtain customers' names, addresses, and billing information, product numbers, and specifications of items to be purchased, and enter this information on order forms.",0.734375,,,,0.265625,,
"obtain problem descriptions from customers, and prepare cost estimates for repairs.",,,,,1.0,,
"obtain, compile and record patient medical data, including health history, progress notes and results of physical examination.",0.9375,,,,0.0625,,
"obtain, organize, or develop training procedure manuals, guides, or course materials, such as handouts or visual materials.",0.875,,,,0.125,,
