task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"meet with prospective tenants to show properties, explain terms of occupancy, and provide information about local areas.",0.3548387096774194,,,,0.20967741935483872,0.43548387096774194,
mix ingredients according to specified procedures or formulas.,,,,,1.0,,
"mix ingredients, such as liquor, soda, water, sugar, and bitters, to prepare cocktails and other drinks.",0.38888888888888895,,0.3472222222222222,,0.2638888888888889,,
"mix, blend, or cultivate ingredients to make reagents or to manufacture food or beverage products.",,,,,1.0,,
modify and customize commercial programs for internal needs.,0.21319018404907972,0.2852760736196319,0.23312883435582818,,0.013803680981595092,0.2254601226993865,0.029141104294478522
"modify computer security files to incorporate new software, correct errors, or change individual access status.",,,,,1.0,,
modify computer-controlled robot movements.,,,,,1.0,,
modify existing databases and database management systems or direct programmers and analysts to make changes.,0.27618640444634457,0.35656263360410434,0.06070970500213766,0.010688328345446772,,0.2543822146216332,0.04147071398033347
modify existing programs to enhance efficiency.,0.4502188183807439,0.17614879649890589,0.05087527352297593,0.018599562363238516,,0.24945295404814005,0.05470459518599562
"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",0.21826612430740389,0.513952359430188,0.04374027017526239,0.011232193374512462,,0.18898876780662546,0.0238202849060078
"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",0.2284222421384873,0.5007208822039513,0.04442193040564237,0.01094961617893465,,0.19237813194092662,0.023107197132057826
"modify or control biological systems to replace, augment, or sustain chemical or mechanical processes.",,,0.4871794871794872,,0.5128205128205128,,
modify patient treatment plans as indicated by patients' responses and conditions.,,,,,1.0,,
modify treatment plans according to changes in client status.,,,0.46938775510204084,,0.5306122448979592,,
modify treatment plans to comply with changes in client status.,,0.1851851851851852,0.43209876543209874,,0.1851851851851852,0.19753086419753085,
modify treatment plans to comply with changes in clients' status.,,0.23008849557522118,0.3097345132743362,,0.19469026548672566,0.26548672566371684,
"modify, maintain, and repair electronics equipment and systems to ensure that they function properly.",0.2727272727272727,0.2597402597402597,0.3398268398268398,,0.045454545454545456,0.08225108225108226,
"modify, update, and process existing policies and claims to reflect any change in beneficiary, amount of coverage, or type of insurance.",,,,,1.0,,
monitor and analyze energy consumption.,,,0.5,,0.5,,
"monitor and analyze network performance and data input/output reports to detect problems, identify inefficient use of computer resources, or perform capacity planning.",0.2972972972972973,0.2162162162162162,0.3108108108108108,,0.17567567567567569,,
monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,0.3449612403100775,0.06718346253229975,0.20155038759689922,0.021963824289405676,,0.29069767441860467,0.07364341085271318
"monitor and analyze sales records, trends, or economic conditions to anticipate consumer buying patterns and determine what the company will sell and how much inventory is needed.",0.68,,,,0.32,,
monitor and control temperature of products.,,,,,1.0,,
"monitor and ensure a sound, ethical environment.",,,,,1.0,,
monitor and follow applicable laws and regulations.,0.6944444444444444,,,,0.3055555555555556,,
monitor broadcasts to ensure that programs conform to station or network policies and regulations.,,,,,1.0,,
monitor bug resolution efforts and track successes.,,0.46666666666666656,,,0.5333333333333333,,
"monitor changes affecting supply and demand, tracking market conditions, price trends, or futures markets.",0.5325443786982249,,0.2603550295857988,,0.10650887573964499,0.10059171597633138,
monitor clients' use of medications.,,,,,1.0,,
monitor current reports of computer viruses to determine when to update virus protection systems.,,,0.6923076923076923,,0.3076923076923077,,
"monitor database performance and perform any necessary maintenance, upgrades, or repairs.",0.16969696969696973,0.4683982683982684,0.23290043290043289,,0.008658008658008658,0.06753246753246753,0.05281385281385281
monitor equipment to ensure proper operation.,0.68,,,,0.32,,
"monitor event activities to ensure compliance with applicable regulations and laws, satisfaction of participants, and resolution of any problems that arise.",0.3836477987421384,,,,0.20754716981132082,0.4088050314465409,
"monitor events, trends, and other circumstances, research specific subject areas, attend art exhibitions, and read art publications to develop ideas and keep current on art world activities.",0.24418604651162787,,0.29069767441860467,,0.05813953488372093,0.29651162790697677,0.11046511627906977
monitor financial market trends to ensure that client plans are responsive.,0.37423312883435594,,0.294478527607362,,0.05521472392638037,0.147239263803681,0.12883435582822086
monitor financial or operational performance of individual investments to ensure portfolios meet risk goals.,0.3655462184873949,0.14285714285714285,0.16386554621848737,,0.008403361344537815,0.22268907563025211,0.09663865546218489
"monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",0.5777777777777777,,0.25925925925925924,,0.16296296296296298,,
"monitor how the wind, heat, or cold affect the curing of the concrete throughout the entire process.",0.2967032967032967,,0.3846153846153847,,0.12087912087912088,0.19780219780219782,
monitor industry statistics and follow trends in trade literature.,,,,,1.0,,
"monitor industry websites or publications for information about patches, releases, viruses, or potential problem identification.",0.379746835443038,,0.3924050632911392,,0.22784810126582278,,
"monitor market conditions, product innovations, and competitors' products, prices, and sales.",0.5526315789473685,,,,0.4473684210526316,,
monitor markets or positions.,0.5496183206106872,,0.15267175572519084,,0.18320610687022898,0.11450381679389311,
"monitor network performance to determine whether adjustments need to be made, and to determine where changes will need to be made in the future.",0.3125,,0.359375,,0.328125,,
"monitor nutrition of children, elderly, or other high-risk groups.",,,,,1.0,,
"monitor operations to ensure that staff members comply with administrative policies and procedures, safety rules, union contracts, environmental policies, or government regulations.",,,,,1.0,,
monitor or track project milestones and deliverables.,,,,,1.0,,
monitor patients' conditions and progress and reevaluate treatments as necessary.,,0.4285714285714285,,,0.5714285714285714,,
monitor patients' medication usage and results.,,,0.5135135135135135,,0.4864864864864865,,
monitor patients' progress and adjust treatments accordingly.,,0.4473684210526316,,,0.5526315789473685,,
"monitor project activities to ensure that instructions are followed, deadlines are met, and schedules are maintained.",,,,,1.0,,
monitor sales staff performance to ensure that goals are met.,0.5714285714285714,,,,0.4285714285714285,,
monitor security system performance logs to identify problems and notify security specialists when problems occur.,,,0.5,,0.5,,
monitor students' progress and provide students and teachers with assistance in resolving any problems.,,,,,0.5121951219512195,0.4878048780487805,
monitor supplier performance to assess ability to meet quality and delivery requirements.,,,,,1.0,,
"monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",0.2916666666666667,0.22916666666666663,0.27083333333333326,,0.027777777777777776,0.18055555555555558,
monitor the implementation and impact of guidelines for nondiscriminatory employment practices.,,,,,1.0,,
monitor use of data files and regulate access to safeguard information in computer files.,,,0.45098039215686275,,0.5490196078431373,,
"monitor work of contractors and subcontractors to ensure projects conform to plans, specifications, schedules, or budgets.",,,,,1.0,,
"monitor, evaluate, and record client progress with respect to treatment goals.",0.5526315789473685,,,,0.07894736842105263,0.3684210526315789,
"monitor, record, and report symptoms or changes in patients' conditions.",,,,,1.0,,
narrate presentations and productions.,0.46994535519125674,,0.3114754098360656,,0.1366120218579235,0.08196721311475409,
negotiate prices or terms of sales or service agreements.,,,,,1.0,,
"negotiate the sale, lease, or development of property and complete or review appropriate documents and forms.",0.35,,,,0.0625,0.5875,
"negotiate, renegotiate, and administer contracts with suppliers, vendors, and other representatives.",0.38095238095238093,,,,0.6190476190476191,,
none,0.359869608556265,0.04011422721517282,0.2555295131873165,0.1358064603033487,,0.16495595247716804,0.043724238260729
notify supervisor or computer maintenance technicians of equipment malfunctions.,,,,,1.0,,
"observe action of microorganisms upon living tissues of plants, higher animals, and other microorganisms, and on dead organic matter.",,,0.6101694915254237,,0.3898305084745763,,
"observe and document client reactions, progress, or other outcomes related to art therapy.",,,,,1.0,,
"observe and evaluate children's performance, behavior, social development, and physical health.",,,,,1.0,,
"observe and evaluate students' performance, behavior, social development, and physical health.",0.425,,,,0.2,0.375,
observe and evaluate students' work to determine progress and make suggestions for improvement.,0.23251028806584362,,,,0.043209876543209874,0.308641975308642,0.4156378600823045
"observe and evaluate students' work to determine progress, provide feedback, and make suggestions for improvement.",0.2161913523459061,0.010579576816927323,0.0202391904323827,0.0078196872125115,,0.358325666973321,0.38684452621895127
"observe and provide feedback on instructional techniques, presentation methods, or instructional aids.",0.2061855670103093,,,,0.1134020618556701,0.5154639175257731,0.1649484536082474
"observe children's behavior for irregularities, take temperature, transport children to doctor, or administer medications, as directed, to maintain children's health.",,,0.6052631578947368,,0.3947368421052632,,
observe clients' food selections and recommend alternate economical and nutritional food choices.,0.3793103448275862,,0.2758620689655172,,0.3448275862068966,,
"observe or examine patients to detect symptoms that may require medical attention, such as bruises, open wounds, or blood in urine.",,,,,1.0,,
"observe patients' attendance, progress, attitudes, and accomplishments and record and maintain information in client records.",0.36708860759493683,,,,0.025316455696202535,0.6075949367088608,
"observe students to determine qualifications, limitations, abilities, interests, and other individual characteristics.",0.6,,,,0.4,,
"observe students' performance, and record relevant data to assess progress.",,,,,0.4642857142857143,0.5357142857142857,
"observe teaching methods and examine learning materials to evaluate and standardize curricula and teaching techniques, and to determine areas where improvement is needed.",0.4580152671755725,,,,0.11450381679389311,0.2137404580152672,0.2137404580152672
"observe the structure and properties of matter, and the transformation and propagation of energy, using equipment such as masers, lasers, and telescopes to explore and identify the basic principles governing these phenomena.",,,0.6956521739130435,,0.30434782608695654,,
obtain agreements from property owners to place properties for sale with real estate firms.,,,,,1.0,,
"obtain and analyze information on suspects, crimes, or disturbances to solve cases, to identify criminal activity, or to gather information for court cases.",,,0.38636363636363635,,0.6136363636363636,,
"obtain and assemble data to complete architectural designs, visiting job sites to compile measurements as necessary.",,,,,1.0,,
"obtain and distribute costumes, props, music, and studio equipment needed to complete productions.",,,,,1.0,,
"obtain and distribute updated information regarding domestic or international laws, guidelines, or standards.",0.46774193548387094,,0.3387096774193548,,0.1935483870967742,,
"obtain and evaluate information on factors such as reporting formats required, costs, and security needs to determine hardware configuration.",,,,,1.0,,
"obtain and study information about clients' products, needs, problems, advertising history, and business practices to offer effective sales presentations and appropriate product assistance.",0.5333333333333333,,,,0.1833333333333333,0.28333333333333327,
"obtain and study medical, psychological, social, and family histories by interviewing individuals, couples, or families and by reviewing records.",,,,,1.0,,
obtain credit information from banks and other credit services.,,,,,1.0,,
"obtain customer information such as name, address, and payment method, and enter orders into computers.",,,,,1.0,,
obtain information about customer needs or preferences by conferring with sales or purchasing personnel.,,,,,1.0,,
"obtain specimens, cultivating, isolating, and identifying microorganisms for analysis.",,,,,1.0,,
"obtain, compile and record patient medical data, including health history, progress notes and results of physical examination.",,,,,1.0,,
"obtain, organize, or develop training procedure manuals, guides, or course materials, such as handouts or visual materials.",0.43827160493827155,,,,0.0925925925925926,0.4691358024691358,
offer advice on the purchase or sale of particular securities.,0.34494773519163763,0.059233449477351915,0.4355400696864111,,0.010452961672473868,0.09930313588850175,0.050522648083623695
offer counsel and comfort to bereaved families or friends.,0.5,,,,0.19642857142857142,0.3035714285714285,
"operate computer-aided drafting (cad) equipment or conventional drafting station to produce designs, working drawings, charts, forms, and records.",,,,,1.0,,
"operate computers programmed with accounting software to record, store, and analyze information.",0.35416666666666674,,,,0.6458333333333335,,
operate controls that regulate temperatures or room environments.,,,,,1.0,,
"operate desktop publishing software and equipment to design, lay out, and produce camera-ready copy.",0.4522144522144522,,,,0.046620046620046623,0.5011655011655012,
operate equipment to demonstrate proper use or to analyze malfunctions.,,,,,1.0,,
"operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.",0.36318407960199006,,0.44776119402985076,,0.18905472636815918,,
"operate robots to perform customized tasks, such as environmental cleanup or explosive detection operations.",0.6086956521739131,,,,0.15217391304347827,0.2391304347826087,
operate spreadsheet programs and other types of software to load and manipulate data and to produce reports.,0.5104166666666665,,,,0.2916666666666667,0.19791666666666663,
"operate testing equipment, such as heat stress meters, octave band analyzers, motion analysis equipment, inclinometers, light meters, velometers, sling psychrometers, or colormetric detection tubes.",,,0.46774193548387094,,0.532258064516129,,
"operate ultrasound equipment to produce and record images of the motion, shape, and composition of blood, organs, tissues, or bodily masses, such as fluid accumulations.",,,,,1.0,,
"operate underwater video, sonar, recording, or related equipment to investigate underwater structures or marine life.",,,,,1.0,,
"optimize digital assets, such as text, graphics, or multimedia assets, for search engine optimization (seo) or for display and usability on internet-connected devices.",,,,,0.4473684210526316,0.5526315789473685,
optimize shopping cart experience or web site conversion rates against key performance indicators (kpis).,0.38016528925619836,,0.12396694214876033,,0.2066115702479339,0.2892561983471074,
optimize web site exposure by analyzing search engine patterns to direct online placement of keywords or other content.,0.5932203389830508,,,,0.03389830508474576,0.3728813559322034,
"order, interpret, and evaluate diagnostic tests to identify and assess patient's condition.",,,0.5666666666666665,,0.43333333333333335,,
organize and display students' work in a manner appropriate for their perceptual skills.,,,,,1.0,,
organize and label materials and display students' work.,0.6612903225806451,,,,0.02419354838709677,0.31451612903225806,
"organize and lead activities designed to promote physical, mental, and social development, such as games, arts and crafts, music, and storytelling.",0.4814814814814815,,,,0.09876543209876544,0.419753086419753,
"organize and lead activities designed to promote physical, mental, and social development, such as games, arts and crafts, music, storytelling, and field trips.",0.5102040816326531,,,,0.12244897959183673,0.3673469387755102,
organize and lead regular religious services.,,,,,1.0,,
organize and maintain geospatial data and associated documentation.,,,,,1.0,,
"organize and maintain law libraries, documents, and case files.",0.8,,,,0.2,,
organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,0.3709677419354838,,,,0.04838709677419355,0.5806451612903226,
organize archival records and develop classification systems to facilitate access to archival materials.,,,,,1.0,,
"organize collections of books, publications, documents, audio-visual aids, and other reference materials for convenient access.",,,,,1.0,,
"organize data, and analyze and interpret its authenticity and relative significance.",,,,,1.0,,
"organize information for publication and for other means of dissemination, such as use in cd-roms or internet sites.",0.558814352574103,0.00967238689547582,0.047113884555382214,0.034009360374414974,,0.3379095163806552,0.0124804992199688
"organize material and complete writing assignment according to set standards regarding order, clarity, conciseness, style, and terminology.",0.4049970947123766,0.01568855316676351,0.05287623474723998,,0.006391632771644393,0.49215572341661834,0.02789076118535735
"organize or engage in interfaith, community, civic, educational, or recreational activities sponsored by or related to religious programs.",,,,,0.45714285714285724,0.5428571428571428,
organize production and design of curriculum materials.,0.4793388429752066,,,,0.08264462809917356,0.4380165289256198,
organize public exhibits and displays to promote public awareness of diverse and distinctive cultural traditions.,0.5,,,,0.5,,
organize schedules for refuse collection.,,,,,1.0,,
"organize team information, such as statistics and tournament records, to ensure accessibility for use during events.",,,,,1.0,,
"organize, lead, and promote interest in recreational activities, such as arts, crafts, sports, games, camping, and hobbies.",0.38,,,,0.04,0.58,
"oversee publication production, including artwork, layout, computer typesetting, and printing, ensuring adherence to deadlines and budget requirements.",,,,,1.0,,
oversee the flow of cash or financial instruments.,,,,,1.0,,
"participate in all levels of bioproduct development, including proposing new products, performing market analyses, designing and performing experiments, and collaborating with operations and quality control teams during product launches.",0.3647058823529412,,0.18823529411764706,,0.0588235294117647,0.3882352941176471,
"participate in campus and community events, such as giving presentations to the public.",0.41269841269841273,,,,0.047619047619047616,0.5396825396825397,
participate in campus and community events.,0.4339622641509434,,,,0.05660377358490567,0.5094339622641509,
"participate in efforts to advance precision agriculture technology, such as developing advanced weed identification or automated spot spraying systems.",,,,,1.0,,
"participate in job development and placement programs, contacting prospective employers, placing clients in jobs, and evaluating the success of placements.",,,,,1.0,,
participate in mediation and dispute resolution.,,,,,1.0,,
"participate in student recruitment, registration, and placement activities.",0.3780487804878049,,,,0.1463414634146341,0.475609756097561,
"participate in student recruitment, selection, and admission, making admissions recommendations when required to do so.",,,,,1.0,,
"participate in the administration of municipal elections, such as preparation or distribution of ballots, appointment or training of election officers, or tabulation or certification of results.",0.35294117647058826,,0.4117647058823529,,0.2352941176470588,,
participate in the development of product specifications.,,,,,1.0,,
participate in the development of study protocols including guidelines for administration or data collection procedures.,,,,,0.5,0.5,
participate in the development or implementation of online marketing strategy.,,,,,1.0,,
"participate in the hiring process by reviewing credentials, conducting interviews, or making hiring decisions or recommendations.",0.37362637362637363,,,,0.10989010989010987,0.5164835164835165,
"participate in the inspection, grading, sorting, storage, and post-harvest treatment of crops.",0.36363636363636365,,,,0.6363636363636364,,
participate in the preparation of reports or scientific publications.,,,,,0.5,0.5,
"participate in the recruitment of employees through job fairs, career days, or advertising plans.",,,,,0.4242424242424242,0.5757575757575758,
"participate in the research, development, or manufacturing of medicinal and pharmaceutical preparations.",0.3469387755102041,,0.40816326530612235,,0.24489795918367346,,
participate in the work of subordinates to facilitate productivity or to overcome difficult aspects of work.,0.29221491228070173,0.02412280701754386,0.027412280701754384,0.010416666666666663,,0.5383771929824561,0.1074561403508772
"patrol assigned areas by car, boat, airplane, horse, or on foot to enforce game, fish, or boating laws or to manage wildlife programs, lakes, or land.",,,,,1.0,,
"perform accounting and bookkeeping activities, such as invoicing, maintaining financial records, budgeting, and handling cash.",,,,,1.0,,
"perform accounting duties, such as bookkeeping, billing customers for services, or maintaining inventories.",,,,,1.0,,
"perform accounting duties, such as recording daily cash flow, preparing bank deposits, or generating financial statements.",,,,,1.0,,
perform administrative duties such as serving as department head.,0.4907407407407408,,,,0.07407407407407407,0.4351851851851852,
"perform administrative duties, such as compiling and maintaining records, completing forms, preparing reports, or composing correspondence.",0.5813953488372092,,,,0.046511627906976744,0.37209302325581395,
"perform administrative duties, such as preparing sales budgets and reports, keeping sales records, and filing expense account reports.",0.5131578947368421,,,,0.02631578947368421,0.4605263157894737,
"perform administrative or business management tasks, such as scheduling appointments, accepting payments from clients, budgeting, or maintaining business records.",,,,,0.33333333333333326,0.6666666666666665,
"perform administrative support tasks, such as proofreading, transcribing handwritten information, or operating calculators or computers to work with pay records, invoices, balance sheets, or other documents.",0.5333333333333333,,,,0.46666666666666656,,
"perform administrative tasks such as applying for grants, developing budgets, negotiating contracts, and designing and printing programs and other promotional materials.",0.4012875536480686,,0.04721030042918455,,0.06223175965665236,0.4892703862660944,
"perform administrative tasks, such as accepting orders, scheduling appointments or meeting rooms, or sending and receiving faxes.",,,,,1.0,,
"perform bookkeeping duties, such as credits or collections, preparing and sending financial statements or bills, and keeping financial records.",,,,,1.0,,
"perform bookkeeping work, including posting data or keeping other records concerning costs of goods or services or the shipment of goods.",,,,,1.0,,
"perform business management duties, such as maintaining records or files, preparing reports, or ordering supplies or equipment.",,,,,0.4444444444444444,0.5555555555555556,
"perform clerical duties such as composing, typing and proofreading documents, scheduling appointments and meetings, handling mail and posting public notices.",,,,,0.5142857142857142,0.4857142857142857,
"perform clerical duties such as typing, proofreading, and sorting mail.",0.32098765432098764,,,,0.12345679012345681,0.5555555555555556,
"perform clerical tasks, such as answering phones or distributing mail.",,,,,0.5897435897435898,0.41025641025641024,
"perform clerical tasks, such as typing, filing, and microfilm photography.",,,,,1.0,,
"perform complex calculations as part of the analysis and evaluation of data, using computers.",0.625,,0.125,,0.14583333333333334,0.10416666666666669,
"perform computer programming, data analysis, or software development for geographic information systems (gis) applications, including the maintenance of existing systems or research and development for future enhancements.",0.25333333333333335,0.34666666666666673,,,0.17333333333333337,0.22666666666666666,
"perform cost-benefit analyses to compare operating programs, review financial requests, or explore alternative financing methods.",,,,,1.0,,
perform data backups and disaster recovery operations.,,,0.3695652173913043,,0.6304347826086957,,
"perform database verifications, using computers.",,,,,0.5925925925925926,,0.4074074074074074
"perform experiments and computer modeling to study the nature, structure, and physical and chemical properties of metals and their alloys, and their responses to applied forces.",0.28654970760233917,,0.42105263157894735,,0.10526315789473684,0.1871345029239766,
"perform financial calculations, such as amounts due, interest charges, balances, discounts, equity, and principal.",0.577259475218659,,0.1457725947521866,,0.03206997084548105,0.16909620991253643,0.07580174927113703
"perform general administrative tasks, such as keeping records or writing reports.",0.44537815126050423,,,,0.09243697478991597,0.4621848739495798,
"perform general office duties, such as filing, answering telephones, and handling routine correspondence.",,,,,1.0,,
"perform general office duties, such as ordering supplies, maintaining records management database systems, and performing basic bookkeeping work.",,,,,1.0,,
"perform geospatial data building, modeling, or analysis, using advanced spatial analysis, data manipulation, or cartography software.",0.2987012987012987,0.35064935064935066,,,0.35064935064935066,,
"perform humorous and serious interpretations of emotions, actions, and situations, using body movements, facial expressions, and gestures.",0.37349397590361444,,,0.25301204819277107,0.1686746987951807,0.2048192771084337,
"perform hydrologic, hydraulic, or water quality modeling.",,,,,1.0,,
"perform initial debugging procedures by reviewing configuration files, logs, or code pieces to determine breakdown source.",0.1511494252873563,0.45402298850574707,0.19482758620689652,0.03965517241379311,,0.04597701149425287,0.11436781609195404
"perform laboratory procedures following protocols including deoxyribonucleic acid (dna) sequencing, cloning and extraction, ribonucleic acid (rna) purification, or gel electrophoresis.",,,0.4285714285714285,,0.5714285714285714,,
perform narration of productions or present announcements.,,,,,1.0,,
perform needs assessments or consult with clients to determine the types of research and information required.,,,,,1.0,,
"perform ongoing hardware and software maintenance operations, including installing or upgrading hardware or software.",0.4444444444444444,0.2631578947368421,0.2222222222222222,,0.07017543859649122,,
"perform or direct revision, repair, or expansion of existing programs to increase operating efficiency or adapt to new requirements.",0.35469107551487417,0.2562929061784897,0.08123569794050343,0.027459954233409613,,0.23226544622425627,0.04805491990846682
"perform or evaluate research, such as detailed company or industry analyses, to inform financial forecasting, decision making, or valuation.",0.8205128205128205,,,,0.0982905982905983,0.08119658119658119,
"perform or interpret the outcomes of diagnostic imaging procedures including magnetic resonance imaging (mri), computer tomography (ct), positron emission tomography (pet), nuclear cardiology treadmill studies, mammography, or ultrasound.",0.33333333333333326,,0.4375,,0.22916666666666663,,
"perform other clerical duties such as answering telephone, sorting and distributing mail, running errands or sending faxes.",,,,,1.0,,
perform risk analyses so that appropriate countermeasures can be developed.,,,,,1.0,,
perform risk assessments and execute tests of data processing system to ensure functioning of data processing activities and security measures.,0.1617161716171617,0.23102310231023102,0.38283828382838286,,0.0264026402640264,0.10231023102310231,0.09570957095709572
"perform rough-ins, repair and replace fixtures and water heaters, and locate, repair, or remove leaking or broken pipes.",,,,,1.0,,
"perform routine and scheduled maintenance services, such as oil changes, lubrications, and tune-ups.",,,,,1.0,,
"perform routine system administrative functions such as troubleshooting, back-ups, and upgrades.",0.2952486013710504,0.3051768970136317,0.2578205027184619,0.04010716255614215,,0.07690489323142384,0.02474194310929005
"perform searches for qualified job candidates, using sources such as computer databases, networking, internet recruiting resources, media advertisements, job fairs, recruiting firms, or employee referrals.",0.5042016806722689,,,,0.14285714285714285,0.35294117647058826,
perform securities valuation or pricing.,0.5172413793103448,,,,0.48275862068965525,,
perform security analyses of developed or packaged software components.,0.2753623188405797,0.1608695652173913,0.2840579710144928,,0.01884057971014493,0.12608695652173912,0.13478260869565217
perform spatial analysis and modeling using geographic information system techniques.,,,,,1.0,,
"perform statistical analyses, such as social network pattern analysis, network modeling, discrete event simulation, agent-based modeling, statistical natural language processing, computational sociology, mathematical optimization, or systems dynamics.",,,,,1.0,,
"perform system analysis, data analysis or programming, using a variety of computer languages and procedures.",0.32894736842105265,,0.27631578947368424,,0.3947368421052632,,
"perform various administrative tasks, such as typing documents or answering telephone calls.",0.6666666666666665,,,,0.0962962962962963,0.23703703703703702,
"perform various data entry or word processing tasks, such as updating phone directories, typing or proofreading documents, or creating schedules.",0.4888888888888889,,,,0.06666666666666667,0.4444444444444444,
"persuade customers to pay amounts due on credit accounts, damage claims, or nonpayable checks, or to return merchandise.",,,,,1.0,,
photograph objects for documentation.,0.4678899082568808,,0.1651376146788991,,0.11009174311926609,0.25688073394495414,
"plan and conduct activities for a balanced program of instruction, demonstration, and work time that provides students with opportunities to observe, question, and investigate.",0.457286432160804,,0.2412060301507537,,0.05025125628140704,0.25125628140703515,
"plan and conduct research to develop and test theories about societal issues such as crime, group relations, poverty, and aging.",0.1349206349206349,,0.6031746031746033,,0.015873015873015872,0.12698412698412698,0.11904761904761903
plan and conduct special research projects in area of interest or expertise.,0.33333333333333326,,0.2894736842105264,,0.10526315789473684,0.2719298245614036,
"plan and conduct teacher training programs and conferences dealing with new classroom procedures, instructional materials and equipment, and teaching aids.",0.4845360824742268,,,,0.09278350515463918,0.422680412371134,
plan and coordinate advertising campaigns and sales promotions and prepare merchandise displays and advertising copy.,0.30612244897959184,,,,0.20408163265306117,0.4897959183673469,
"plan and coordinate the production of musical recordings, selecting music and directing performers.",,,,,1.0,,
plan and develop audio-visual devices for public programs.,,,,,1.0,,
plan and develop curricula and materials for training programs and conduct training.,0.47916666666666674,,,,0.04166666666666666,0.47916666666666674,
"plan and develop instructional methods and content for educational, vocational, or student activity programs.",0.4437299035369775,,0.05144694533762058,,0.05787781350482315,0.44694533762057875,
"plan and develop pre-production ideas into outlines, scripts, story boards, and graphics, using own ideas or specifications of assignments.",,,,,1.0,,
"plan and develop programs, agendas, budgets, and services according to customer requirements.",,,,,0.53125,0.46875,
plan and direct physical conditioning programs that will enable athletes to achieve maximum performance.,0.2571428571428571,0.1523809523809524,,,0.13333333333333333,0.45714285714285724,
"plan and direct research to characterize and compare the economic, demographic, health care, social, political, linguistic, and religious institutions of distinct cultural groups, communities, and organizations.",0.3829787234042554,,0.4042553191489361,,0.2127659574468085,,
plan and establish transportation routes.,,,,,1.0,,
plan and execute advertising policies and strategies for organizations.,,,0.2727272727272727,,0.4,0.32727272727272727,
plan and execute medical care programs to aid in the mental and physical growth and development of children and adolescents.,0.2150537634408602,,0.6129032258064516,,0.17204301075268819,,
plan and follow the most efficient routes for delivering goods.,0.37566137566137564,,,,0.12169312169312169,0.5026455026455027,
plan and install upgrades of database management system software to enhance database performance.,0.23711340206185563,0.422680412371134,0.19587628865979384,,0.14432989690721648,,
"plan and lead professional development activities for teachers, administrators, and support staff.",,,,,1.0,,
"plan and organize the acquisition, storage, and exhibition of collections and related materials, including the selection of exhibition themes and designs, and develop or install exhibit materials.",0.2631578947368421,,,,0.09473684210526317,0.6421052631578948,
"plan and prepare advertising and promotional material to increase sales of products or services, working with customers, company officials, sales departments, and advertising agencies.",0.307831107903284,0.029231324431613137,0.03103572717430531,0.009382894261999276,,0.6012269938650306,0.021291952363767592
plan and prepare audio-visual teaching aids and methods for use in school systems.,,,,,1.0,,
plan and prepare grant proposals to request program funding.,,,,,1.0,,
plan and price menu items.,0.5034013605442177,,,,0.08503401360544217,0.41156462585034015,
"plan and promote career and employment-related programs and events, such as career planning presentations, work-experience programs, job fairs, and career workshops.",,,,,0.5111111111111111,0.4888888888888889,
"plan and supervise class projects, field trips, visits by guest speakers or other experiential activities, and guide students in learning from those activities.",,,,,1.0,,
"plan and supervise class projects, field trips, visits by guest speakers, or other experiential activities, and guide students in learning from those activities.",0.36231884057971014,,,,0.10144927536231885,0.5362318840579711,
plan crop activities based on factors such as crop maturity or weather conditions.,0.26506024096385544,,0.3975903614457831,,0.0963855421686747,0.2409638554216868,
"plan details such as framing, composition, camera movement, sound, and actor movement for each shot or scene.",0.3294117647058823,,,,0.1176470588235294,0.5529411764705883,
plan layout of electric power generating plants or distribution lines or stations.,,,,,1.0,,
plan layouts of structural architectural projects.,,,,,1.0,,
"plan menus or diets or guide individuals or families in food selection, preparation, or menu planning, based upon nutritional needs and established guidelines.",0.3465045592705167,,0.11854103343465043,,0.08206686930091185,0.45288753799392095,
plan mobile robot paths and teach path plans to robots.,,,,,1.0,,
"plan or adjust routes based on changing conditions, using computer equipment, global positioning systems (gps) equipment, or other navigation devices to minimize fuel consumption and carbon emissions.",,,,,1.0,,
"plan or conduct basic genomic and biological research related to areas such as regulation of gene expression, protein interactions, metabolic networks, and nucleic acid or protein complexes.",,,0.4285714285714285,,0.5714285714285714,,
plan or conduct conferences dealing with the interpretation of religious ideas or convictions.,,,,,1.0,,
"plan or conduct market or public opinion research to test products or determine potential for product success, communicating results to client or management.",0.5306122448979592,,,,0.163265306122449,0.30612244897959184,
"plan or develop research models, using knowledge of mathematical and statistical concepts.",0.3148148148148148,,0.19444444444444448,,0.12962962962962962,0.36111111111111105,
"plan or direct development or communication of programs to maintain favorable public or stockholder perceptions of an organization's accomplishments, agenda, or environmental responsibility.",,,,,0.5263157894736842,0.47368421052631576,
plan or direct research studies related to life sciences.,,,,,1.0,,
