task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"keep abreast of developments in the field by reading current literature, talking with colleagues, and participating in professional conferences.",,,,,1.0,,
keep informed of industry trends and deals.,0.8583690987124464,,,,0.06652360515021459,0.07510729613733906,
"keep informed on industry news and trends, products, services, competitors, relevant information about legacy, existing, and emerging technologies, and the latest product-line developments.",0.7894736842105263,,,,0.21052631578947367,,
"keep records and prepare reports detailing findings, investigative methods, and laboratory techniques.",0.6129032258064516,,,,0.3870967741935484,,
keep records of calls placed and charges incurred.,0.696969696969697,,,,0.30303030303030304,,
"keep records of customer interactions or transactions, recording details of inquiries, complaints, or comments, as well as actions taken.",0.6918621488560671,0.070663191427744,0.012163336229365768,0.17810599478714162,,0.030987547060527077,0.01621778163915436
keep records of invoices and support documents.,0.9359999999999999,,,,0.064,,
"keep records of room availability and guests' accounts, manually or using computers.",0.76,,,,0.24,,
key and program specified commands and engineering specifications into computer system to change functions and test final layout.,0.6271186440677966,,,0.22033898305084743,0.15254237288135591,,
key in processing instructions to program electronic equipment.,0.59765625,0.05859375,,0.18359375,0.03125,0.12890625,
label and record contents of exposed film and note details on report forms.,0.95,,,,0.05,,
learn about characters in scripts and their relationships to each other to develop role interpretations.,0.5,,,0.1574074074074074,0.12962962962962962,0.21296296296296297,
learn about competitors' products or consumers' interests or concerns to answer questions or provide more complete information.,0.9130434782608695,,,,0.08695652173913043,,
listen and provide emotional support and encouragement to psychiatric patients.,,,,0.6071428571428571,0.39285714285714285,,
"listen to and resolve customer complaints regarding services, products, or personnel.",0.5125628140703518,0.1809045226130653,,0.21608040201005024,0.09045226130653267,,
listen to and resolve customers' complaints regarding products or services.,0.5189873417721519,0.1772151898734177,0.05379746835443038,0.189873417721519,0.060126582278481014,,
locate and contact potential clients to offer advertising services.,,,,,1.0,,
"locate and distribute resources, such as periodicals or curricula, to enhance the effectiveness of educational programs.",0.6774193548387096,,,,0.3225806451612903,,
"locate and monitor overdue accounts, using computers and a variety of automated systems.",0.88,,,,0.12,,
"locate and notify customers of delinquent accounts by mail, telephone, or personal visits to solicit payment.",0.8045685279187818,,,0.15736040609137056,0.03807106598984772,,
locate and obtain existing geographic information databases.,0.8235294117647058,,,,0.17647058823529413,,
"locate and review research articles or environmental, historical, or technical reports.",0.7548209366391184,,0.11294765840220386,0.04132231404958678,0.049586776859504134,,0.04132231404958678
"locate barriers to client employment, such as inaccessible work sites, inflexible schedules, and transportation problems, and work with clients to develop strategies for overcoming these barriers.",,,,,1.0,,
"locate files relating to specified design project in database library, load program into computer, and record completed job data.",0.625,,,0.18181818181818182,0.19318181818181818,,
"locate library materials for patrons, including books, periodicals, tape cassettes, braille volumes, and pictures.",0.8735632183908046,,,,0.12643678160919541,,
"locate suppliers, using sources such as catalogs and the internet, and interview them to gather information about products to be ordered.",0.7096774193548387,,,,0.2903225806451613,,
locate unusual or unique information in response to specific requests.,0.7586206896551724,,,,0.24137931034482762,,
"locate vendors of materials, equipment or supplies, and interview them to determine product availability and terms of sales.",0.916030534351145,,,,0.08396946564885496,,
maintain a current file of examination protocols.,0.5161290322580645,,,,0.4838709677419355,,
"maintain access to, and security of, highly sensitive materials.",,,,,1.0,,
"maintain and administer computer networks and related computing environments including computer hardware, systems software, applications software, and all configurations.",0.5094339622641509,0.13836477987421383,,0.23270440251572327,0.11949685534591196,,
"maintain and review account records, updating and recategorizing them according to status changes.",0.8070175438596491,,,,0.1929824561403509,,
"maintain and update human resources documents, such as organizational charts, employee handbooks or directories, or performance evaluation forms.",0.7741935483870968,,,,0.2258064516129032,,
"maintain claim files, such as records of settled claims and an inventory of claims requiring detailed analysis.",0.9411764705882352,,,,0.0588235294117647,,
maintain client databases.,0.7941176470588235,,,,0.20588235294117646,,
maintain close contact with clients during job training and placements to resolve problems and evaluate placement adequacy.,,,,,1.0,,
"maintain contact with kitchen staff, management, serving staff, and customers to ensure that dining details are handled properly and customers' concerns are addressed.",0.8484848484848484,,,,0.15151515151515152,,
"maintain current knowledge of organizational policies and procedures, federal and state policies and directives, and current accounting standards.",0.4285714285714285,,0.40816326530612235,,0.163265306122449,,
"maintain current knowledge of relevant regulations, including proposed and final rules.",0.8333333333333335,,,,0.16666666666666663,,
"maintain customer records and follow up periodically with telephone, mail, or personal reminders of services due.",0.7441860465116279,,,,0.2558139534883721,,
"maintain customer records, using automated systems.",0.8160291438979964,,,0.10746812386156648,0.04735883424408015,0.029143897996357013,
maintain databases of experiment characteristics or results.,,,,,1.0,,
"maintain documentation of compliance activities, such as complaints received or investigation outcomes.",,,,,1.0,,
maintain familiarity with aspects of local real estate markets.,0.8367346938775511,,,,0.163265306122449,,
"maintain financial records, such as accounts of daily collections and billings, and records of receipts issued.",0.8518518518518519,,,,0.1481481481481481,,
"maintain food and equipment inventories, and keep inventory records.",0.8181818181818182,,,,0.18181818181818182,,
maintain input or data quality of risk management systems.,0.4444444444444444,,,,0.1728395061728395,,0.38271604938271603
maintain knowledge of current events and trends in such areas as money laundering and criminal tools and techniques.,0.9080459770114941,,,,0.09195402298850575,,
"maintain knowledge of real estate law, local economies, fair housing laws, types of available mortgages, financing options, and government programs.",0.782608695652174,,,,0.21739130434782608,,
"maintain knowledge of tax code changes, and of accounting procedures and theory to properly evaluate financial information.",0.4705882352941176,,,,0.5294117647058824,,
"maintain knowledge of, comply with, and enforce all institutional policies, rules, procedures, and regulations.",0.7272727272727273,,,,0.2727272727272727,,
"maintain library of model documents, templates, or other reusable knowledge assets.",0.7093023255813954,,,,0.29069767441860467,,
maintain logs of network activity.,0.75,,,,0.25,,
"maintain networks by performing activities such as file addition, deletion, or backup.",0.6310904872389791,0.1368909512761021,,0.16241299303944318,0.06960556844547564,,
maintain or modify all financial analytic models in use.,0.7073170731707318,,,,0.2926829268292683,,
maintain or modify existing geographic information systems (gis) databases.,0.6379310344827587,,,,0.3620689655172413,,
"maintain or update business intelligence tools, databases, dashboards, systems, or methods.",0.8653846153846154,,,,0.1346153846153846,,
"maintain or update records of client account activity, including financial transactions, counseling session notes, correspondence, document images, or client inquiries.",0.7549019607843137,,,0.14705882352941177,0.09803921568627452,,
"maintain portfolios of artistic work to demonstrate styles, interests, and abilities.",,,,,1.0,,
"maintain portfolios of marketing campaigns, strategies, and other marketing products or ideas.",,,,,1.0,,
"maintain records and compile statistical reports concerning personnel-related data such as hires, transfers, performance appraisals, and absenteeism rates.",1.0,,,,,,
maintain records and files of work and revisions.,0.65,,,,0.35,,
"maintain records of business transactions and product inventories, reporting data to companies or government agencies as necessary.",0.7083333333333335,,,,0.2916666666666667,,
"maintain records of contacts, accounts, and orders.",,,,,1.0,,
"maintain records of sales, rental or usage activity, special permits issued, maintenance and operating costs, or property availability.",0.8809523809523809,,,0.05026455026455026,0.06878306878306878,,
maintain records of services provided and the effects of advice given.,0.5555555555555556,,,,0.4444444444444444,,
"maintain records of students' assessment results, progress, feedback, or school performance, ensuring confidentiality of all records.",,,,,1.0,,
maintain regularly scheduled office hours to advise and assist students.,,,,,1.0,,
maintain sales forecasting reports.,0.6923076923076923,,,,0.3076923076923077,,
maintain technical project files.,0.8333333333333335,,,,0.16666666666666663,,
"maintain understanding of current web technologies or programming practices through continuing education, reading, or participation in professional conferences, workshops, or groups.",0.42933333333333334,,0.248,0.28800000000000003,0.034666666666666665,,
"maintain updated client records with plans, notes, appropriate forms, or related information.",0.6086956521739131,,,,0.391304347826087,,
"make and confirm reservations for transportation and accommodations, using telephones, faxes, mail, and computers.",0.8475609756097561,,,,0.1524390243902439,,
make and confirm reservations.,0.7425742574257426,,,,0.25742574257425743,,
"make appointments, keep records, or perform other clerical duties in doctors' offices or clinics.",0.8076923076923077,,,,0.19230769230769237,,
"make clinical recommendations to physicians, other health care providers, insurance companies, patients, or health care organizations.",0.9615384615384616,,,,0.038461538461538464,,
make manuscript acceptance or revision recommendations to the publisher.,0.4495412844036697,,,,0.1651376146788991,,0.3853211009174312
make many quick changes backstage during fashion shows and yet maintain poised appearance before audiences.,,,,,1.0,,
make promotional appearances at public or private events to represent their employers.,0.7027027027027027,,,0.22972972972972971,0.06756756756756757,,
"make reservations for patrons, such as for dinner, spa treatments, or golf tee times, and obtain tickets to special events.",0.78,,,,0.22,,
make travel arrangements for executives.,0.7872340425531915,,,,0.2127659574468085,,
"manage budgets and direct case service allocations, authorizing expenditures and payments.",0.8421052631578947,,,,0.15789473684210525,,
"manage client portfolios, keeping client plans up-to-date.",0.7591973244147158,0.056856187290969896,,0.05351170568561873,0.033444816053511704,0.09698996655518394,
manage investment funds to maximize return on client investments.,0.8629032258064516,,,,0.13709677419354838,,
manage leasing of facility space.,0.7878787878787878,,,,0.2121212121212121,,
"manage or operate real estate offices, handling associated business details.",0.9032258064516128,,,,0.0967741935483871,,
"manage project execution to ensure adherence to budget, schedule, and scope.",0.85,,,,0.15,,
"manage sales team including setting goals, providing incentives, and evaluating employee performance.",,,,,1.0,,
"manage security programs designed to protect personnel, facilities, and information.",0.6521739130434783,,,0.2536231884057971,0.09420289855072465,,
manage timely flow of business intelligence information to users.,0.7954545454545454,,,,0.20454545454545456,,
manage user access to systems and equipment through account management and password administration.,0.6457080371787862,0.019682886823400764,0.01038819026790596,0.2788408966648442,,0.009841443411700382,0.035538545653362494
manage warranty repair or replacement services.,,,,,1.0,,
"manipulate and enhance scanned or digital images to create desired effects, using computers and specialized software.",0.5451162790697675,,,,0.02232558139534884,0.4325581395348837,
"map data between source systems, data warehouses, and data marts.",0.7593123209169055,0.06017191977077364,,0.09455587392550145,0.08595988538681948,,
"mark and label containers, container tags, or products, using marking tools.",,,,,1.0,,
"mark copy to indicate and correct errors in type, arrangement, grammar, punctuation, or spelling, using standard printers' marks.",0.411522633744856,,,0.09465020576131687,,0.38271604938271603,0.1111111111111111
"mark up, paste, and complete layouts and write typography instructions to prepare materials for typesetting or printing.",,,,,1.0,,
"market bank products to individuals and firms, promoting bank services that may meet customers' needs.",0.717948717948718,,,,0.28205128205128205,,
market or promote the casino to bring in business.,0.8333333333333335,,,,0.16666666666666663,,
"market vacant space to prospective tenants through leasing agents, advertising, or other methods.",0.8571428571428571,,,,0.14285714285714285,,
match students' needs and eligibility with available financial aid programs to provide informed recommendations.,,,,,1.0,,
measure and analyze system performance and operating parameters to assess operating condition of systems or equipment.,0.587521663778163,0.06239168110918544,0.04679376083188909,0.19064124783362218,,0.058925476603119586,0.053726169844020795
measure and analyze web site usage data to maximize search engine returns or refine customer interfaces.,0.8536585365853658,,,,0.1463414634146341,,
measure and record data associated with operating equipment.,0.7083333333333335,,,,0.2916666666666667,,
"measure completed workpieces to verify conformance to specifications, using micrometers, gauges, calipers, templates, or rulers.",0.41379310344827586,,,,0.15517241379310343,,0.43103448275862066
"measure dimensions of finished workpieces to ensure conformance to specifications, using precision measuring instruments, templates, and fixtures.",0.5121951219512195,,,,0.4878048780487805,,
"measure dimensions of products to verify conformance to specifications, using measuring instruments such as rulers, calipers, gauges, or micrometers.",0.5540540540540541,,,,0.12162162162162163,,0.32432432432432434
"measure parts to determine tolerances, using precision measuring instruments such as micrometers, calipers, and verniers.",0.7428571428571429,,,,0.2571428571428571,,
"measure parts to verify specified dimensions or settings, such as camera shutter speed or light meter reading accuracy, using measuring instruments.",0.6896551724137931,,,,0.3103448275862069,,
measure surfaces or review work orders to estimate the quantities of materials needed.,,,,,1.0,,
"measure the effectiveness of marketing, advertising, and communications programs and strategies.",0.7642679900744418,0.018610421836228287,0.0880893300248139,0.022332506203473945,,0.07568238213399504,0.031017369727047148
"measure velocity, horsepower, revolutions per minute (rpm), amperage, circuitry, and voltage of units or parts to diagnose problems, using ammeters, voltmeters, wattmeters, and other testing devices.",,,,,1.0,,
"mediate between benefits providers and employees, such as by assisting in handling employees' benefits-related questions or taking suggestions.",0.75,,,,0.25,,
"meet with clients to negotiate management and service contracts, determine priorities, and discuss the financial and operational status of properties.",,,,,1.0,,
"meet with prospective tenants to show properties, explain terms of occupancy, and provide information about local areas.",0.6813186813186813,,,0.2087912087912088,0.10989010989010987,,
modify and customize commercial programs for internal needs.,0.6194690265486725,0.15398230088495576,0.04070796460176991,0.07256637168141593,0.005309734513274335,0.1079646017699115,
"modify computer security files to incorporate new software, correct errors, or change individual access status.",0.6,,,0.14285714285714285,0.11428571428571428,0.14285714285714285,
modify existing databases and database management systems or direct programmers and analysts to make changes.,0.5003474635163309,0.2835302293259208,0.02223766504517026,0.0896455872133426,,0.08478109798471162,0.019457956914523972
modify existing programs to enhance efficiency.,0.3512364760432767,0.08578052550231838,0.020479134466769702,0.24227202472952086,,0.2785935085007728,0.021638330757341572
"modify existing software to correct errors, allow it to adapt to new hardware, or to improve its performance.",0.4128377831948889,0.3538939658259875,0.017699319523550954,0.08230414640063773,,0.1233869011171829,0.009877883937752
"modify existing software to correct errors, to adapt it to new hardware, or to upgrade interfaces and improve performance.",0.4304413700603561,0.34258960284145945,0.017709445865726137,0.08089714612155684,,0.11875015523707803,0.009612279873823303
modify standard formulas so that they conform to project needs and data processing methods.,,,,0.3947368421052632,0.18421052631578946,0.42105263157894735,
"modify, maintain, and repair electronics equipment and systems to ensure that they function properly.",0.4864864864864865,,,,0.5135135135135135,,
"modify, update, and process existing policies and claims to reflect any change in beneficiary, amount of coverage, or type of insurance.",0.8604651162790699,,,,0.13953488372093023,,
monitor alarm systems to detect emergencies such as fires and illegal entry into establishments.,0.72,,,,0.28,,
monitor alarm systems to ensure that secure conditions are maintained.,0.7924528301886792,,,,0.20754716981132082,,
"monitor and analyze network performance and data input/output reports to detect problems, identify inefficient use of computer resources, or perform capacity planning.",0.563953488372093,0.06782945736434108,0.029069767441860465,0.3062015503875969,0.03294573643410853,,
monitor and analyze sales promotion results to determine cost effectiveness of promotion campaigns.,0.8291139240506328,,0.05537974683544303,0.04746835443037975,0.03481012658227848,0.03322784810126582,
"monitor and analyze sales records, trends, or economic conditions to anticipate consumer buying patterns and determine what the company will sell and how much inventory is needed.",0.8333333333333335,,,,0.16666666666666663,,
monitor and control temperature of products.,,,,,1.0,,
"monitor and ensure a sound, ethical environment.",,,,,1.0,,
monitor and follow applicable laws and regulations.,0.6666666666666665,,,,0.33333333333333326,,
"monitor and observe experiments, recording production and test data for evaluation by research personnel.",0.4782608695652174,,,,0.5217391304347826,,
"monitor and operate communications systems, such as mobile radios.",,,,,1.0,,
monitor broadcasts to ensure that programs conform to station or network policies and regulations.,0.8616071428571429,,,0.10267857142857142,0.03571428571428571,,
monitor bug resolution efforts and track successes.,0.45778508771929827,0.09046052631578949,0.02631578947368421,0.3174342105263157,,0.04550438596491228,0.0625
"monitor changes affecting supply and demand, tracking market conditions, price trends, or futures markets.",0.8347107438016529,,,0.07851239669421488,0.08677685950413223,,
monitor competitors' sales activities by following their advertisements in newspapers or other media.,0.8571428571428571,,,,0.14285714285714285,,
monitor compliance systems to ensure their effectiveness.,,,,,1.0,,
monitor current reports of computer viruses to determine when to update virus protection systems.,,,,,1.0,,
"monitor database performance and perform any necessary maintenance, upgrades, or repairs.",0.4905998209489704,0.25335720680393914,0.052820053715308866,0.11817367949865712,,0.03939122649955237,0.045658012533572066
monitor equipment to ensure proper operation.,0.5597609561752988,0.04880478087649402,,0.36752988047808766,0.02390438247011952,,
monitor establishment activities to ensure adherence to all state gaming regulations and company policies and procedures.,1.0,,,,,,
"monitor event activities to ensure compliance with applicable regulations and laws, satisfaction of participants, and resolution of any problems that arise.",0.7322834645669292,,,0.11023622047244094,0.07480314960629922,0.08267716535433073,
"monitor events, trends, and other circumstances, research specific subject areas, attend art exhibitions, and read art publications to develop ideas and keep current on art world activities.",0.6521739130434783,,,,0.34782608695652173,,
monitor financial market trends to ensure that client plans are responsive.,0.8571428571428571,,,,0.14285714285714285,,
monitor financial or operational performance of individual investments to ensure portfolios meet risk goals.,0.7973856209150327,0.05446623093681917,,0.04901960784313726,0.014161220043572984,0.05337690631808279,0.03159041394335512
"monitor fundamental economic, industrial, and corporate developments by analyzing information from financial publications and services, investment banking firms, government agencies, trade publications, company sources, or personal interviews.",0.9111111111111111,,,,0.08888888888888889,,
"monitor game operations to ensure that house rules are followed, that tribal, state, and federal regulations are adhered to, and that employees provide prompt and courteous service.",0.7894736842105263,,,,0.21052631578947367,,
"monitor how the wind, heat, or cold affect the curing of the concrete throughout the entire process.",0.7611940298507462,,,,0.2388059701492537,,
"monitor industry standards, trends, or practices to identify developments in logistics planning or execution.",0.8571428571428571,,,,0.14285714285714285,,
"monitor industry websites or publications for information about patches, releases, viruses, or potential problem identification.",0.8794326241134752,,,,0.1205673758865248,,
monitor insurance claims to ensure they are settled equitably for both the client and the insurer.,,,,,1.0,,
"monitor market conditions, product innovations, and competitors' products, prices, and sales.",0.9361702127659577,,,,0.06382978723404255,,
monitor markets or positions.,0.8308351177730193,0.03426124197002141,,0.04068522483940043,0.008565310492505354,0.05353319057815846,0.032119914346895075
"monitor network performance to determine whether adjustments need to be made, and to determine where changes will need to be made in the future.",0.589010989010989,0.07252747252747253,,0.2967032967032967,0.04175824175824175,,
"monitor operations to ensure that staff members comply with administrative policies and procedures, safety rules, union contracts, environmental policies, or government regulations.",0.6666666666666665,,,0.2804698972099853,0.014684287812041117,,0.0381791483113069
monitor or evaluate medical conditions of patients in collaboration with other health care professionals.,,,,,1.0,,
monitor or record locations of goods in transit.,0.8688524590163934,,,,0.13114754098360656,,
monitor or trace the location of goods.,0.7843137254901962,,,,0.21568627450980396,,
monitor or track project milestones and deliverables.,0.6720430107526881,,,0.23655913978494625,0.0913978494623656,,
"monitor or track sustainability indicators, such as energy usage, natural resource usage, waste generation, and recycling.",,,,,1.0,,
monitor patients' medication usage and results.,0.6896551724137931,,,,0.3103448275862069,,
monitor personnel or equipment locations and utilization to coordinate service and schedules.,0.75,,,,0.25,,
monitor progress of fundraising drives.,1.0,,,,,,
"monitor project activities to ensure that instructions are followed, deadlines are met, and schedules are maintained.",0.73046875,,,0.20703125,0.0625,,
monitor raw data quality during collection and make equipment corrections as necessary.,0.5428571428571428,,,,0.45714285714285724,,
monitor sales activities to ensure that customers receive satisfactory service and quality goods.,0.7742574257425743,0.0297029702970297,,0.11881188118811879,0.027722772277227727,0.049504950495049514,
monitor sales staff performance to ensure that goals are met.,0.6787003610108303,,,0.07220216606498193,0.06859205776173286,0.18050541516245489,
"monitor security policies, programs or procedures to ensure compliance with internal security policies, licensing requirements, or applicable government security requirements, policies, and directives.",,,,,1.0,,
monitor security system performance logs to identify problems and notify security specialists when problems occur.,0.6373626373626373,,,0.17582417582417584,0.1868131868131868,,
monitor shipments to ensure that goods come in on time and resolve problems related to undelivered goods.,0.7380952380952381,,,,0.261904761904762,,
"monitor student performance or assist students in academic environments, such as classrooms, laboratories, or computing centers.",0.6944444444444444,,,,0.3055555555555556,,
monitor students' progress and provide students and teachers with assistance in resolving any problems.,0.7037037037037037,,,,0.2962962962962962,,
"monitor study activities to ensure compliance with protocols and with all relevant local, federal, and state regulatory and institutional polices.",0.5517241379310345,,,,0.44827586206896564,,
monitor supplier performance to assess ability to meet quality and delivery requirements.,0.8061224489795918,,,,0.19387755102040816,,
monitor suppliers to ensure that they efficiently and effectively provide needed goods or services within budgetary limits.,0.95,,,,0.05,,
"monitor systems for intrusions or denial of service attacks, and report security breaches to appropriate personnel.",0.47027972027972026,0.0305944055944056,,0.27972027972027974,0.012237762237762234,,0.20716783216783216
"monitor the performance of project team members, providing and documenting performance feedback.",,,,,1.0,,
monitor the revenue activity of the hotel or facility.,,,,,1.0,,
monitor use of data files and regulate access to safeguard information in computer files.,0.6393312101910829,,,0.2906050955414013,0.011146496815286623,,0.0589171974522293
"monitor work of contractors and subcontractors to ensure projects conform to plans, specifications, schedules, or budgets.",0.8058252427184466,,,,0.1941747572815534,,
"monitor, evaluate, and record client progress with respect to treatment goals.",,,,,1.0,,
"monitor, record, and report symptoms or changes in patients' conditions.",0.5306122448979592,,,,0.46938775510204084,,
narrate presentations and productions.,0.6166666666666667,0.21666666666666667,,,0.06666666666666667,0.1,
negotiate and arrange transport of goods with shipping or freight companies.,0.8536585365853658,,,,0.1463414634146341,,
negotiate payment arrangements with customers who have delinquent loans.,,,,,1.0,,
negotiate prices or terms of sales or service agreements.,0.6615384615384614,,,,0.3384615384615385,,
"negotiate the sale, lease, or development of property and complete or review appropriate documents and forms.",0.8064516129032258,,,,0.1935483870967742,,
"negotiate, renegotiate, and administer contracts with suppliers, vendors, and other representatives.",,,,,1.0,,
none,0.4907605313709045,0.02857065555585617,0.033738264657341525,0.28908849868780606,,0.12916317199209978,0.02867887773599199
notify supervisor or computer maintenance technicians of equipment malfunctions.,0.33333333333333326,,,0.6078431372549019,0.0588235294117647,,
"observe action of microorganisms upon living tissues of plants, higher animals, and other microorganisms, and on dead organic matter.",0.8333333333333335,,,,0.16666666666666663,,
"observe and evaluate students' performance, behavior, social development, and physical health.",0.5660377358490566,,,,0.4339622641509434,,
observe and evaluate students' work to determine progress and make suggestions for improvement.,0.47345132743362833,,,0.0752212389380531,0.03982300884955752,0.22566371681415925,0.18584070796460178
"observe and evaluate students' work to determine progress, provide feedback, and make suggestions for improvement.",0.37853949329359166,,0.04769001490312966,0.07898658718330849,0.007451564828614009,0.23845007451564829,0.2488822652757079
"observe and provide feedback on instructional techniques, presentation methods, or instructional aids.",,,,,1.0,,
observe participants and inform them of corrective measures necessary for skill improvement.,,,,,1.0,,
"observe students to determine qualifications, limitations, abilities, interests, and other individual characteristics.",0.6825396825396826,,,,0.31746031746031744,,
"observe students' performance, and record relevant data to assess progress.",0.48837209302325574,,,,0.16279069767441862,0.34883720930232565,
"observe teaching methods and examine learning materials to evaluate and standardize curricula and teaching techniques, and to determine areas where improvement is needed.",0.55,,,,0.075,0.1,0.275
"observe the structure and properties of matter, and the transformation and propagation of energy, using equipment such as masers, lasers, and telescopes to explore and identify the basic principles governing these phenomena.",,,,,1.0,,
obtain agreements from property owners to place properties for sale with real estate firms.,0.5094339622641509,,,0.3584905660377358,0.1320754716981132,,
"obtain and analyze information on suspects, crimes, or disturbances to solve cases, to identify criminal activity, or to gather information for court cases.",0.7380952380952381,,,,0.261904761904762,,
"obtain and compile copies of loan applicants' credit histories, corporate financial statements, and other financial information.",0.8103448275862069,,,,0.1896551724137931,,
"obtain and distribute costumes, props, music, and studio equipment needed to complete productions.",,,,,1.0,,
"obtain and distribute updated information regarding domestic or international laws, guidelines, or standards.",0.8571428571428571,,,,0.14285714285714285,,
"obtain and record patient identification, medical history, or test results.",0.8076923076923077,,,,0.19230769230769237,,
obtain and record patients' medical histories.,0.6538461538461539,,,,0.34615384615384615,,
"obtain and study information about clients' products, needs, problems, advertising history, and business practices to offer effective sales presentations and appropriate product assistance.",0.9271428571428573,,,0.02142857142857143,0.015714285714285715,0.03571428571428571,
obtain and verify evidence by interviewing and observing suspects and witnesses or by analyzing records.,,,,,1.0,,
obtain credit information about prospective customers.,0.8076923076923077,,,,0.19230769230769237,,
obtain credit information from banks and other credit services.,0.75,,,,0.25,,
"obtain customer information such as name, address, and payment method, and enter orders into computers.",0.8032786885245902,,,,0.19672131147540983,,
"obtain customers' names, addresses, and billing information, product numbers, and specifications of items to be purchased, and enter this information on order forms.",0.782608695652174,,,,0.21739130434782608,,
"obtain facts or statements from complainants, witnesses, and accused persons and record interviews, using recording device.",,,,,1.0,,
obtain information about customer needs or preferences by conferring with sales or purchasing personnel.,0.7755102040816326,,,,0.22448979591836735,,
"obtain information from medical records, medical staff, family members and the patients themselves to assess patients' capabilities, needs and interests.",,,,,1.0,,
obtain medical records from previous physicians or other health care providers for the purpose of patient evaluation.,0.8421052631578947,,,,0.15789473684210525,,
"obtain product information, identify vendors or suppliers, or order materials or equipment to maintain inventory.",0.9375,,,,0.0625,,
"obtain, compile and record patient medical data, including health history, progress notes and results of physical examination.",0.875,,,,0.125,,
"obtain, organize, or develop training procedure manuals, guides, or course materials, such as handouts or visual materials.",0.75,,,,0.25,,
offer advice on the purchase or sale of particular securities.,0.8637236084452975,,0.061420345489443376,,0.0383877159309021,,0.03646833013435701
"open, sort, and distribute incoming correspondence, including faxes and email.",0.8840579710144928,,,,0.11594202898550725,,
operate and calibrate computer systems and devices to comply with test requirements and to perform data acquisition and analysis.,0.9523809523809524,,,,0.047619047619047616,,
operate and maintain audio-visual equipment.,,,,,1.0,,
"operate cameras, radios, or other surveillance equipment to intercept communications or document activities.",0.9523809523809524,,,,0.047619047619047616,,
"operate communication systems, such as telephone, switchboard, intercom, two-way radio, or public address.",0.6721311475409836,,,,0.32786885245901637,,
operate computer-controlled keyboards or voice recognition equipment to direct items according to established routing schemes.,0.8571428571428571,,,,0.14285714285714285,,
"operate computers programmed with accounting software to record, store, and analyze information.",0.9054054054054052,,,,0.0945945945945946,,
operate data capture technology to import digitized documents into document management system.,0.9523809523809524,,,,0.047619047619047616,,
"operate desktop publishing software and equipment to design, lay out, and produce camera-ready copy.",0.821917808219178,,,,0.1780821917808219,,
operate detecting devices to screen individuals and prevent passage of prohibited articles into restricted areas.,0.5419354838709678,,,0.26666666666666666,0.004301075268817203,,0.1870967741935484
operate equipment to demonstrate proper use or to analyze malfunctions.,0.7692307692307694,,,,0.2307692307692308,,
"operate office machines, such as photocopiers and scanners, facsimile machines, voice mail systems, and personal computers.",0.7310344827586206,0.11034482758620691,,,0.15862068965517243,,
"operate robots to perform customized tasks, such as environmental cleanup or explosive detection operations.",,,,,1.0,,
operate spreadsheet programs and other types of software to load and manipulate data and to produce reports.,0.782608695652174,,,,0.21739130434782608,,
"operate telephone switchboard to answer, screen, or forward calls, providing information, taking messages, or scheduling appointments.",0.7829457364341085,,,0.20930232558139536,0.007751937984496125,,
"operate testing equipment, such as heat stress meters, octave band analyzers, motion analysis equipment, inclinometers, light meters, velometers, sling psychrometers, or colormetric detection tubes.",0.7708333333333335,,,,0.22916666666666663,,
"operate ultrasound equipment to produce and record images of the motion, shape, and composition of blood, organs, tissues, or bodily masses, such as fluid accumulations.",,,,,1.0,,
"optimize digital assets, such as text, graphics, or multimedia assets, for search engine optimization (seo) or for display and usability on internet-connected devices.",,,,,1.0,,
optimize shopping cart experience or web site conversion rates against key performance indicators (kpis).,0.7184873949579831,,,0.07983193277310924,0.12184873949579832,0.07983193277310924,
optimize web site exposure by analyzing search engine patterns to direct online placement of keywords or other content.,0.8611111111111112,,,,0.1388888888888889,,
order or purchase merchandise to maintain optimal inventory levels.,0.7142857142857143,,,,0.2857142857142857,,
organize and label materials and display students' work.,0.5641025641025641,,,,,0.4358974358974359,
organize and maintain geospatial data and associated documentation.,0.8709677419354839,,,,0.12903225806451613,,
"organize and maintain law libraries, documents, and case files.",,,,,1.0,,
organize and string together raw footage into a continuous whole according to scripts or the instructions of directors and producers.,0.7172131147540983,,,,0.05327868852459016,0.22950819672131142,
"organize and work with detailed office or warehouse records, maintaining files for each policyholder, including policies that are to be reinstated or cancelled.",0.7763157894736843,,,,0.2236842105263158,,
"organize data, and analyze and interpret its authenticity and relative significance.",0.9411764705882352,,,,0.0588235294117647,,
"organize information for publication and for other means of dissemination, such as use in cd-roms or internet sites.",0.7526987242394505,0.04808635917566242,,0.07163886162904809,0.007850834151128557,0.1197252208047105,
"organize material and complete writing assignment according to set standards regarding order, clarity, conciseness, style, and terminology.",0.23390894819466246,,0.008895866038723181,0.22605965463108324,0.0020931449502878067,0.5013082155939299,0.02773417059131345
"organize or work with detailed office or warehouse records, using computers to enter, access, search or retrieve data.",,,,,1.0,,
organize production and design of curriculum materials.,0.5428571428571428,,,,0.45714285714285724,,
oversee the flow of cash or financial instruments.,0.75,,,,0.25,,
"participate in all levels of bioproduct development, including proposing new products, performing market analyses, designing and performing experiments, and collaborating with operations and quality control teams during product launches.",0.9323308270676692,,,,0.06766917293233082,,
