task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"evaluate and grade students' class work, laboratory performance, assignments, and papers.",0.4411764705882353,,,,0.5588235294117647,,
"evaluate and grade students' class work, laboratory work, assignments, and papers.",0.34328358208955223,,,,0.04477611940298507,0.2388059701492537,0.373134328358209
"evaluate and grade students' class work, laboratory work, projects, assignments, and papers.",0.4590163934426229,,,,0.26229508196721313,0.2786885245901639,
"evaluate and grade students' class work, performances, projects, assignments, and papers.",0.5142857142857142,,,,0.4857142857142857,,
evaluate and select providers of services according to customer requirements.,,,,,1.0,,
"evaluate clients' physical or mental condition, based on review of client information.",,,0.7,,0.3,,
"evaluate code to ensure that it is valid, is properly structured, meets industry standards, and is compatible with browsers, devices, or operating systems.",0.22735042735042735,0.05641025641025641,0.2153846153846154,0.0547008547008547,,0.08717948717948718,0.358974358974359
"evaluate construction methods and determine cost-effectiveness of plans, using computer models.",,,,,1.0,,
"evaluate current or emerging technologies to consider factors such as cost, portability, compatibility, or usability.",,,0.4358974358974359,,0.5641025641025641,,
"evaluate curricula, teaching methods, and programs to determine their effectiveness, efficiency, and utilization, and to ensure that school activities comply with federal, state, and local regulations.",0.3756218905472637,,0.05721393034825871,,0.02985074626865672,0.236318407960199,0.3009950248756219
evaluate data pertaining to costs to plan budgets.,,,,,1.0,,
"evaluate effects of drugs, gases, pesticides, parasites, and microorganisms at various levels.",0.13989637305699482,,0.6528497409326426,,0.07772020725388601,,0.12953367875647667
evaluate employee performance and prepare performance appraisals.,,,,,1.0,,
evaluate employees' job performance and conformance to regulations and recommend appropriate personnel action.,,,,,0.32142857142857145,0.6785714285714286,
evaluate existing systems to determine effectiveness and suggest changes to meet organizational requirements.,0.28391167192429023,,0.06624605678233439,,0.03470031545741325,0.41009463722397477,0.20504731861198738
"evaluate factors such as reporting formats required, cost constraints, and need for security restrictions to determine hardware configuration.",0.31451612903225806,,0.2661290322580645,,0.0967741935483871,0.3225806451612903,
"evaluate factors such as reporting formats required, cost constraints, or need for security restrictions to determine hardware configuration.",0.3128491620111732,,0.4357541899441341,,0.04189944134078212,0.1424581005586592,0.0670391061452514
"evaluate financial reporting systems, accounting or collection procedures, or investment activities and make recommendations for changes to procedures, operating systems, budgets, or other financial control functions.",,,,,1.0,,
evaluate findings and develop strategies and arguments in preparation for presentation of cases.,,,,,1.0,,
evaluate genetic data by performing appropriate mathematical or statistical calculations and analyses.,0.23762376237623759,,0.3267326732673268,,0.20792079207920797,0.2277227722772277,
"evaluate instructor performance and the effectiveness of training programs, providing recommendations for improvement.",,,,,0.3090909090909091,0.3818181818181819,0.3090909090909091
"evaluate land and neighborhoods where properties are situated, considering locations and trends or impending changes that could influence future values.",,,,,1.0,,
"evaluate local area network (lan) or wide area network (wan) performance data to ensure sufficient availability or speed, to identify network problems, or for disaster recovery purposes.",,,,,1.0,,
evaluate marketing or sales alternatives for farm or ranch products.,,,,,1.0,,
"evaluate material properties, using radio astronomy, voltage and amperage measurement, or rheometric flow measurement.",0.2567567567567568,,0.5675675675675675,,0.17567567567567569,,
"evaluate medical information to determine patients' risk factors, such as allergies to contrast agents, or to make decisions regarding the appropriateness of procedures.",,,,,1.0,,
evaluate mortgage options to help clients obtain financing at the best prevailing rates and terms.,0.4195804195804196,,0.3496503496503497,,0.08391608391608392,0.14685314685314682,
evaluate new technologies and methods to make recommendations regarding their use.,,,,,1.0,,
evaluate new technologies to enhance or complement current research.,,,0.5294117647058824,,0.4705882352941176,,
evaluate new testing and sampling methodologies or technologies to determine usefulness.,,,,,1.0,,
"evaluate or make recommendations for standards of care or clinical operations, ensuring compliance with applicable regulations, ethics, legislation, or policies.",,,,,1.0,,
evaluate or recommend server hardware or software.,0.25669099756691,,0.5474452554744526,,0.02554744525547445,0.13017031630170314,0.040145985401459854
evaluate or recommend software for testing or bug tracking.,0.2974261201143947,0.020972354623450908,0.5271687321258341,,0.0076263107721639654,0.11344137273593899,0.03336510962821735
evaluate power production or demand trends to identify opportunities for improved operations.,0.35714285714285715,,,,0.6428571428571429,,
"evaluate processes and technologies, and suggest revisions to increase productivity and efficiency.",,,,,0.4390243902439025,0.5609756097560976,
"evaluate programs and policies, and make related recommendations to institutions and organizations.",0.3157894736842105,,,,0.043859649122807015,0.33333333333333326,0.30701754385964913
evaluate project plans and proposals to assess feasibility issues.,,,,,1.0,,
"evaluate recruitment or selection criteria to ensure conformance to professional, statistical, or testing standards, recommending revisions, as needed.",,,,,1.0,,
evaluate sources of information to determine any limitations in terms of reliability or usability.,0.21797520661157022,,0.1869834710743801,0.03305785123966942,0.011363636363636364,0.1043388429752066,0.4462809917355372
"evaluate students' or individuals' abilities, interests, and personality characteristics using tests, records, interviews, or professional sources.",0.4295302013422819,,0.14093959731543623,,0.033557046979865765,0.26174496644295303,0.13422818791946306
"evaluate the effectiveness of counseling or treatments and the accuracy and completeness of diagnoses, modifying plans and diagnoses as necessary.",,,,,1.0,,
"evaluate the organization's technology use and needs and recommend improvements, such as hardware and software upgrades.",0.2583732057416268,0.0992822966507177,0.4413875598086124,,0.01555023923444976,0.14114832535885163,0.044258373205741636
"evaluate the potential of new product developments or market opportunities, according to factors such as business plans, technologies, or market potential.",0.39570552147239263,,0.17791411042944782,,0.04294478527607362,0.294478527607362,0.08895705521472391
"evaluate the use of technologies, such as global positioning systems (gps), radio-frequency identification (rfid), route navigation software, or satellite linkup systems, to improve transportation efficiency.",,,,,1.0,,
evaluate the work of staff and volunteers to ensure that programs are of appropriate quality and that resources are used effectively.,,,,,1.0,,
"evaluate training materials prepared by instructors, such as outlines, text, or handouts.",,,,,1.0,,
"evaluate treatment outcomes and recommend new or altered treatments as necessary to further promote, restore, or maintain health.",,,,,1.0,,
evaluate workers' performance and prepare written performance evaluations.,,,,,1.0,,
"examine and analyze material for presence and concentration of contaminants, such as asbestos, using variety of microscopes.",0.5151515151515152,,,,0.48484848484848475,,
"examine and evaluate financial and information systems, recommending controls to ensure system reliability and data integrity.",,,,,1.0,,
"examine and observe animals to detect signs of illness, disease, or injury.",,,,,1.0,,
examine animals or crop specimens to determine the presence of diseases or other problems.,,,,,1.0,,
examine animals to detect and determine the nature of diseases or injuries.,,,,,1.0,,
examine animals to detect symptoms of illness or injury.,,,,,1.0,,
"examine cell samples to detect abnormalities in the color, shape, or size of cellular components and patterns.",0.4408602150537634,,0.2043010752688172,,0.3548387096774194,,
"examine chemical or biological samples to identify cell structures or to locate bacteria or extraneous material, using a microscope.",0.3654485049833888,0.10299003322259136,0.2292358803986711,,0.019933554817275746,0.132890365448505,0.14950166112956811
examine children regularly to assess their growth and development.,0.14705882352941177,,0.7058823529411765,,0.14705882352941177,,
"examine clients' skin, using magnifying lamps or visors when necessary, to evaluate skin condition and appearance.",0.2698412698412698,,0.38095238095238093,,0.3492063492063492,,
"examine completed objects to determine thicknesses of metal deposits, or measure thicknesses by using instruments such as micrometers.",,,,,1.0,,
"examine documents, materials, or products and monitor work processes to assess completeness, accuracy, and conformance to standards and specifications.",,,,,1.0,,
"examine drawings, negatives, or photographic prints to determine coloring, shading, accenting, or other changes required for retouching or restoration.",0.4097222222222222,,0.13194444444444445,,0.11805555555555555,0.22916666666666663,0.1111111111111111
"examine immigration applications, visas, and passports and interview persons to determine eligibility for admission, residence, and travel in the u.s.",0.2905027932960894,,0.5167597765363129,,0.030726256983240222,0.10614525139664804,0.055865921787709494
examine legal data to determine advisability of defending or prosecuting lawsuit.,,,,,1.0,,
examine microscopic samples to identify diseases or other abnormalities.,0.5048543689320388,,0.21359223300970873,,0.2815533980582524,,
examine museum collections of hominid fossils to classify anatomical and physiological variations and to determine how they fit into evolutionary theory.,,,0.5774647887323944,,0.4225352112676056,,
examine objects to be included in exhibits in order to plan where and how to display them.,0.3988439306358382,0.10982658959537572,0.14450867052023122,,0.06358381502890173,0.14450867052023122,0.13872832369942198
"examine objects, systems, or facilities and analyze information to determine needed installations, services, or repairs.",,,,,1.0,,
"examine or test crops or products to estimate their value, determine their grade, or locate any evidence of disease or insect damage.",,,,,1.0,,
"examine or test samples of processed substances, or collect samples for laboratory testing, to ensure conformance to specifications.",,,,,0.423728813559322,,0.576271186440678
"examine parts for damage or excessive wear, using micrometers and gauges.",,,0.3035714285714285,,0.6964285714285714,,
examine patients to obtain information about their physical condition.,0.25287356321839083,,0.4022988505747127,,0.1724137931034483,,0.1724137931034483
"examine physiological, morphological, and cultural characteristics, using microscope, to identify and classify microorganisms in human, water, and food specimens.",0.2382978723404256,,0.5106382978723404,,0.1148936170212766,0.13617021276595745,
"examine records, reports, or other documents to establish facts or detect discrepancies.",0.3783783783783784,,,,0.12162162162162163,0.2162162162162162,0.28378378378378377
"examine sketches, photographs, and plaster models in order to obtain desired character image depiction.",,,,,1.0,,
examine societal issues and their relationship with both technical systems and the environment.,0.4027777777777778,,0.3472222222222222,,0.04166666666666666,0.20833333333333337,
examine specimens to detect abnormal hormone conditions.,0.5,,0.11666666666666665,,0.1,,0.28333333333333327
examine specimens using microscopes to evaluate specimen quality.,0.4330708661417323,0.11811023622047244,0.11811023622047244,,0.047244094488188976,0.11023622047244094,0.17322834645669294
"examine teeth, gums, and related tissues, using dental instruments, x-rays, or other diagnostic equipment, to evaluate dental health, diagnose diseases or abnormalities, and plan appropriate treatments.",,,,,1.0,,
"examine the type and location of nearby services, such as shopping centers, schools, parks, and other neighborhood features, to evaluate their impact on property values.",,,,,1.0,,
"examine theories, such as those of probability and inference, to discover mathematical bases for new or improved methods of obtaining and evaluating numerical data.",,,0.5172413793103448,,0.48275862068965525,,
examine titles to property to determine validity and act as company agent in transactions with property owners.,,,,,1.0,,
"examine, evaluate, or process loan applications.",,,,,1.0,,
execute or manage social media campaigns to inform search marketing tactics.,0.4470588235294118,,,,0.10588235294117648,0.4470588235294118,
explain and demonstrate artistic techniques.,0.20489296636085622,,0.3577981651376147,0.13149847094801223,0.02140672782874617,0.1834862385321101,0.10091743119266056
"explain and demonstrate the use of sports and training equipment, such as trampolines or weights.",,,0.6206896551724138,,0.3793103448275862,,
explain and enforce safety regulations and policies.,,,0.6349206349206349,,0.36507936507936506,,
explain and enforce safety rules and regulations.,0.3018867924528302,,0.4716981132075472,,0.22641509433962262,,
"explain company personnel policies, benefits, and procedures to employees or job applicants.",,,,,1.0,,
"explain diagnostic procedures such as chorionic villus sampling (cvs), ultrasound, fetal blood sampling, and amniocentesis.",,,0.84375,,0.15625,,
explain exercise program or physiological testing procedures to participants.,,,0.7547169811320755,,0.24528301886792447,,
explain federal and state tax laws to individuals and companies.,0.19975932611311678,0.018050541516245487,0.6341756919374247,,0.006016847172081829,0.0914560770156438,0.05054151624548736
"explain general financial topics to clients, such as credit report ratings, bankruptcy laws, consumer protection laws, wage attachments, or collection actions.",0.2209775967413442,,0.6883910386965377,,0.024439918533604884,0.038696537678207736,0.0274949083503055
"explain goals, policies, or procedures to staff members.",,,,,1.0,,
"explain magnetic resonance imaging (mri) procedures to patients, patient representatives, or family members.",,,,,1.0,,
explain medical instructions to patients or family members.,,,,,1.0,,
explain necessary bookkeeping requirements for customer to implement and provide group insurance program.,,,0.7551020408163265,,0.24489795918367346,,
explain police operations to subordinates to assist them in performing their job duties.,,,,,1.0,,
"explain policies, procedures, or services to patients using medical or administrative knowledge.",0.2125,,0.6375,,0.15,,
explain procedures and discuss test results or prescribed treatments with patients and parents or guardians.,,,,,1.0,,
explain procedures and discuss test results or prescribed treatments with patients.,,,0.6111111111111112,,0.38888888888888895,,
explain procedures and observe patients to ensure safety and comfort during scan.,,,0.9142857142857145,,0.08571428571428572,,
explain procedures or forms to parties in cases or to the general public.,,,0.6071428571428571,,0.39285714285714285,,
explain products or services and prices and demonstrate use of products.,0.319047619047619,,0.4095238095238095,,0.0761904761904762,0.1952380952380953,
"explain products or services and prices, and answer questions from customers.",0.3161290322580645,,0.3096774193548387,0.1032258064516129,0.05161290322580645,0.21935483870967742,
"explain recommendations, policies, procedures, requirements, or other related information to residents or building owners.",,,,,1.0,,
"explain rental fees, policies, and procedures.",0.38541666666666674,,0.3125,,0.09375,0.20833333333333337,
"explain services or policies to clients, such as debt management program rules, the advantages and disadvantages of using services, or creditor concession policies.",0.2880658436213992,,0.5473251028806584,,0.07818930041152264,0.08641975308641975,
explain stock market terms or trading practices to clients.,0.146551724137931,,0.7543103448275862,,0.02155172413793104,0.045258620689655166,0.032327586206896554
explain test procedures and safety precautions to patients and provide them with assistance during test procedures.,,,0.821917808219178,,0.1780821917808219,,
explain testing procedures to patients to obtain cooperation and reduce anxiety.,,,0.8157894736842105,,0.18421052631578946,,
"explain the origins and physical, social, or cultural development of humans, including physical attributes, cultural traditions, beliefs, languages, resource management practices, and settlement patterns.",0.28735632183908044,,0.5229885057471264,,0.05747126436781609,0.13218390804597702,
explain to clients the personal financial advisor's responsibilities and the types of services to be provided.,0.3384615384615385,,0.3846153846153847,,0.27692307692307694,,
explain to customers how specific types of advertising will help promote their products or services in the most effective way possible.,,,0.6875,,0.3125,,
"explain to customers the different types of loans and credit options that are available, as well as the terms of those services.",0.35090909090909084,0.02727272727272727,0.43272727272727274,,0.01090909090909091,0.13818181818181818,0.04
explain treatment procedures to patients to gain cooperation and allay fears.,,,0.75,,0.25,,
explain treatment procedures to patients.,,,0.72,,0.28,,
"explain treatment procedures, medications, diets, or physicians' instructions to patients.",,,0.5526315789473685,,0.4473684210526316,,
"extend existing software programs, web-based interactive tools, or database queries as sequence management and analysis needs evolve.",0.576874205844981,0.11689961880559084,0.06861499364675985,0.02541296060991105,0.013977128335451078,0.1982210927573062,
"facilitate consumer relations or the relationship between parts of the company, such as the managers and employees, or different branch offices.",,,,,1.0,,
"file and store completed documents on computer hard drive or disk, or maintain a computer filing system to store, retrieve, update and delete documents.",0.6442307692307694,,0.15384615384615383,,0.20192307692307693,,
file data and related information and maintain and update databases.,0.47368421052631576,,,,0.5263157894736842,,
"finish surfaces of woodwork or wallboard in houses or buildings, using paint, hand tools, or paneling.",,,,,1.0,,
follow ethical codes that protect the confidentiality of information.,0.48936170212765956,,,0.425531914893617,0.0851063829787234,,
"follow recipes to produce food products of specified flavor, texture, clarity, bouquet, or color.",,,,,1.0,,
"forecast and track marketing and sales trends, analyzing collected data.",0.44,,,,0.2,0.36,
formulate general rules that describe and predict the development and behavior of cultures and social institutions.,,,0.7407407407407408,,0.25925925925925924,,
"formulate herbal preparations to treat conditions considering herbal properties such as taste, toxicity, effects of preparation, contraindications, and incompatibilities.",,,0.5227272727272727,,0.4772727272727273,,
"formulate mathematical or simulation models of problems, relating constants and variables, restrictions, alternatives, conflicting objectives, and their numerical parameters.",0.39306358381502887,,0.1791907514450867,,0.161849710982659,0.26589595375722547,
formulate or implement sustainability campaign or marketing strategies.,,,,,0.575,0.425,
formulate or modify recipes for specific kinds of food products.,0.33613445378151263,,0.15966386554621848,,0.15966386554621848,0.3445378151260504,
formulate policies and procedures for bid proposals and procurement of goods and services.,,,,,1.0,,
"formulate policies, procedures and programs for recruitment, testing, placement, classification, orientation, benefits and compensation, and labor and industrial relations.",,,,,1.0,,
"formulate recommendations, policies, or plans to solve economic problems or to interpret markets.",0.28846153846153844,,0.3653846153846153,,0.34615384615384615,,
formulate strategic plans for the institution.,0.49019607843137253,,,,0.0915032679738562,0.41830065359477125,
"formulate, direct, or coordinate marketing activities or policies to promote products or services, working with advertising or promotion managers.",0.43842364532019706,,0.07389162561576355,,0.10344827586206896,0.3842364532019704,
furnish taxpayers with sufficient information and advice to ensure correct tax form completion.,0.16346153846153846,,0.625,,0.21153846153846156,,
"gather and analyze research data, such as statutes, decisions, and legal articles, codes, and documents.",0.5,,,,0.5,,
"gather and compile geographic data from sources including censuses, field observations, satellite imagery, aerial photographs, and existing maps.",0.6111111111111112,,,,0.38888888888888895,,
gather and organize information on problems or procedures.,0.5769230769230769,,,,0.4230769230769231,,
gather and organize information to plan advertising campaigns.,0.47,,0.2,,0.09,0.24,
"gather data from sources such as surface or upper air stations, satellites, weather bureaus, or radar for use in meteorological reports or forecasts.",0.6289308176100629,,0.11320754716981131,,0.11320754716981131,0.14465408805031446,
"gather data on competitors and analyze their prices, sales, and method of marketing and distribution.",0.5658153241650296,0.03143418467583497,0.11984282907662085,,0.029469548133595286,0.25343811394891946,
"gather historical data from sources such as archives, court records, diaries, news files, and photographs, as well as collect data sources such as books, pamphlets, and periodicals.",0.5217391304347826,,0.30434782608695654,,0.17391304347826086,,
"gather information about events through research, interviews, experience, or attendance at political, news, sports, artistic, social, or other functions.",0.7027027027027027,,,,0.2972972972972973,,
gather information on patients' illnesses and medical history to guide the choice of diagnostic procedures for therapy.,,,,,1.0,,
"gather intelligence information by field observation, confidential information sources, or public records.",0.36363636363636365,,0.3409090909090909,,0.29545454545454547,,
"gather records pertinent to specific problems, review them for completeness and accuracy, and attach records to correspondence as necessary.",0.5833333333333334,,,,0.41666666666666674,,
"gather, analyze, correlate, or evaluate information from a variety of resources, such as law enforcement databases.",0.5102040816326531,,0.326530612244898,,0.163265306122449,,
"gather, analyze, or document user feedback to locate or resolve sources of problems.",0.3582089552238806,,,,0.07462686567164178,0.2686567164179105,0.2985074626865672
"generate lists of properties for sale, their locations, descriptions, and available financing options, using computers.",0.6428571428571429,,,,0.08928571428571429,0.26785714285714285,
generate lists of properties that are compatible with buyers' needs and financial resources.,0.4683544303797469,,,,0.13924050632911392,0.3924050632911392,
"generate standard or custom reports summarizing business, financial, or economic data for review by executives, managers, clients, and other stakeholders.",0.5498220640569393,0.030249110320284697,0.05160142348754448,,0.008896797153024912,0.3167259786476868,0.042704626334519574
give advice on sightseeing and shopping.,0.4580152671755725,,0.12213740458015267,,0.09923664122137404,0.32061068702290074,
"grade homework and tests, and compute and record results, using answer sheets or electronic marking devices.",,,,,1.0,,
greet customers and ascertain what each customer wants or needs.,,,,0.9911439114391143,0.008856088560885609,,
greet customers and ask about the quality of service they are receiving.,,,,1.0,,,
greet customers and help them locate merchandise.,0.8378378378378379,,,,0.16216216216216217,,
greet customers entering establishments.,,,,0.976,0.024,,
"greet passengers, provide information, and answer questions concerning fares, schedules, transfers, and routings.",0.5789473684210527,,0.2736842105263158,,0.14736842105263157,,
greet visitors or callers and handle their inquiries or direct them to the appropriate persons according to their needs.,,,,0.9832535885167464,0.01674641148325359,,
"grill, cook, and fry foods such as french fries, eggs, and pancakes.",0.6818181818181818,,,,0.3181818181818182,,
guide and counsel students with adjustment or academic problems or special academic interests.,,,,,0.6444444444444444,0.35555555555555557,
"guide and counsel students with adjustment or academic problems, or special academic interests.",0.41379310344827586,,0.15517241379310343,,0.10344827586206896,0.32758620689655177,
guide clients in the development of skills or strategies for dealing with their problems.,0.2335698858377044,0.028694847269361307,0.33847577908053084,0.08608454180808392,,0.2286331379203949,0.0845418080839247
handle customer complaints and take appropriate action to resolve them.,0.4130434782608695,,,0.2065217391304348,0.11956521739130435,0.2608695652173913,
hear and resolve complaints from customers or the public.,,,,,1.0,,
help children with homework and school work.,0.45484949832775917,,,,0.07692307692307693,0.4682274247491639,
"help patrons find and use library resources, such as reference materials, audio-visual equipment, computers, and other electronic resources and provide technical assistance when needed.",0.36065573770491804,,0.3770491803278688,,0.26229508196721313,,
help programmers and systems analysts test and debug new programs.,0.22106179286335945,0.30374238468233244,0.329852045256745,0.023498694516971282,,0.06919060052219321,0.05265448215839861
"identify and analyze areas of potential risk to the assets, earning capacity, or success of organizations.",,,,,1.0,,
identify and analyze industry or geographic trends with business strategy implications.,0.2878787878787879,,0.45454545454545453,,0.2575757575757576,,
identify and evaluate industry trends in database systems to serve as a source of information and advice for upper management.,,,,,1.0,,
identify and recruit potential volunteer workers.,,,,,1.0,,
identify and report problems in obtaining valid data.,0.4017094017094017,,,,0.3418803418803419,,0.2564102564102564
identify and report safety concerns to maintain a safe shopping and working environment.,0.40816326530612235,,,0.4285714285714285,0.163265306122449,,
"identify and resolve conflicts related to the meanings of words, concepts, practices, or behaviors.",,,0.5121951219512195,,0.4878048780487805,,
identify and respond to emergency physical or mental health situations.,0.145,,0.26,0.45,0.145,,
identify appropriate key performance indicators (kpis) and report key metrics from digital campaigns.,,,,,1.0,,
identify defects in solid materials using ultrasonic testing techniques.,,,,,1.0,,
identify energy savings opportunities and make recommendations to achieve more energy efficient operation.,,,0.59375,,0.40625,,
"identify environmental requirements of a particular species, and select and oversee the preparation of sites for species cultivation.",,,,,1.0,,
identify funding sources and write grant proposals for eligible programs or services.,0.5490196078431373,,,,0.45098039215686275,,
identify group or individual target investors for a specific fund.,,,,,1.0,,
"identify installation locations with proper orientation, area, solar access, or structural integrity for photovoltaic (pv) arrays.",,,,,1.0,,
identify issues for research and analysis.,0.6,,,,0.4,,
"identify key risks and mitigating factors of potential investments, such as asset types and values, legal and ownership structures, professional reputations, customer bases, or industry segments.",,,,,1.0,,
"identify main client groups and audiences, determine the best way to communicate publicity information to them, and develop and implement a communication plan.",,,,,0.5405405405405406,0.4594594594594595,
identify methods for interfacing web application technologies with enterprise resource planning or other system software.,0.3436619718309859,0.08732394366197183,0.4676056338028169,,0.03380281690140845,0.0676056338028169,
"identify opportunities for strategic improvement or mitigation of business interruption and other risks caused by business, regulatory, or industry-specific change initiatives.",,,,,1.0,,
identify opportunities or develop channels for purchase or sale of securities or commodities.,0.7037037037037037,,,,0.2962962962962962,,
"identify or classify species of insects or allied forms, such as mites or spiders.",0.34196891191709844,0.17616580310880828,0.3834196891191709,,0.09844559585492227,,
identify or develop business rules or standard operating procedures to streamline operating processes.,,,,,0.5,0.5,
identify or maintain links to and from other web sites and check links to ensure proper functioning.,,,,,1.0,,
"identify or recommend integrated weed and pest management (ipm) strategies, such as resistant plants, cultural or behavioral controls, soil amendments, insects, natural enemies, barriers, or pesticides.",0.34210526315789475,0.16666666666666663,0.34210526315789475,,0.14912280701754382,,
identify or separate waste products or materials for recycling or reuse.,0.4722222222222222,,,,0.5277777777777778,,
"identify potential clients, using advertising campaigns, mailing lists, or personal contacts.",,,,,0.43333333333333335,0.5666666666666665,
identify potential for loss and develop strategies to eliminate it.,0.33333333333333326,,0.23809523809523805,,0.06349206349206349,0.2804232804232804,0.08465608465608465
"identify psychological, emotional, or behavioral issues and diagnose disorders, using information obtained from interviews, tests, records, and reference materials.",,,0.8356164383561644,,0.1643835616438356,,
"identify relationships and trends in data, as well as any factors that could affect the results of research.",0.2811059907834101,0.11981566820276496,0.29953917050691237,,0.03225806451612903,0.15668202764976955,0.11059907834101385
identify solutions to on-site technical design problems involving electrical systems equipment.,0.2191780821917808,,0.39726027397260283,,0.1095890410958904,0.273972602739726,
"identify spatial coordinates, using remote sensing and global positioning system (gps) data.",,,,,1.0,,
"identify system data, hardware, or software components required to meet user needs.",0.412280701754386,,0.24561403508771928,,0.043859649122807015,0.2982456140350877,
"identify target markets for designs, looking at factors such as age, gender, and socioeconomic status.",0.7380952380952381,,,,0.261904761904762,,
"identify tissue structures or cell components to be used in the diagnosis, prevention, or treatment of diseases.",0.3805970149253731,,0.26119402985074625,,0.1791044776119403,0.1791044776119403,
"identify, compile, abstract, and code patient data, using standard classification systems.",0.5614035087719298,,,,0.15789473684210525,0.2807017543859649,
"identify, develop, or evaluate marketing strategy, based on knowledge of establishment objectives, market characteristics, and cost and markup factors.",0.30337078651685395,0.033707865168539325,0.10674157303370783,,0.009363295880149813,0.5,0.04681647940074907
"identify, evaluate and recommend hardware or software technologies to achieve desired database performance.",0.2176079734219269,0.06312292358803986,0.5249169435215947,,0.009966777408637873,0.11627906976744183,0.0681063122923588
"identify, investigate, or resolve security breaches.",0.3009950248756219,0.15920398009950248,0.2388059701492537,0.08955223880597014,,0.06467661691542288,0.14676616915422883
"identify, monitor, or treat pregnancy-related problems such as hypertension, gestational diabetes, pre-term labor, and retarded fetal growth.",,,0.625,,0.375,,
"identify, procure, or develop test equipment, instrumentation, or facilities for characterization of microelectromechanical systems (mems) applications.",,,,,1.0,,
"identify, review, or select vendors or consultants to meet project needs.",,,,,1.0,,
"identify, standardize, and communicate levels of access and security.",0.19463087248322147,,0.6711409395973155,,0.13422818791946306,,
"identify, track, or maintain metrics for trading system operations.",0.5128205128205128,,,,0.4871794871794872,,
"implement and provide technical support for voice services and equipment, such as private branch exchange, voice mail system, and telecom system.",0.2222222222222222,0.26666666666666666,0.4444444444444444,,0.06666666666666667,,
"implement business rules via stored procedures, middleware, or other technologies.",,,,,1.0,,
"implement changes to machine programs and enter new specifications, using computers.",0.5821727019498607,0.0863509749303621,0.04456824512534819,,0.038997214484679674,0.24791086350974928,
"implement controls to provide security for operating systems, software, and data.",0.2777777777777778,,0.3055555555555556,,0.41666666666666674,,
"implement electronic document processing, retrieval, and distribution systems in collaboration with other information technology specialists.",0.5172413793103448,,,,0.48275862068965525,,
implement or monitor processes to reduce property or financial losses.,0.37777777777777777,,,,0.1111111111111111,0.5111111111111111,
"implement security practices to preserve assets, minimize liabilities, or ensure customer privacy, using parallel servers, hardware redundancy, fail-safe technology, information encryption, or firewalls.",0.30927835051546393,0.1855670103092784,0.35051546391752575,,0.15463917525773196,,
"implement web site security measures, such as firewalls or message encryption.",0.2777777777777778,0.2962962962962962,0.33333333333333326,,0.0925925925925926,,
"import text and art elements, such as electronic clip art or electronic files from photographs that have been scanned or produced with a digital camera, using computer software.",,,,,0.40540540540540543,0.5945945945945946,
"improve search-related activities through ongoing analysis, experimentation, or optimization tests, using a/b or multivariate methods.",0.5079365079365079,,,,0.49206349206349204,,
improve user interfaces to bioinformatics software and databases.,,,,,1.0,,
"induce changes in composition of substances by introducing heat, light, energy, or chemical catalysts for quantitative or qualitative analysis.",,,,,1.0,,
inform and advise concerned parties regarding fluctuations or securities transactions affecting plans or accounts.,,,,,1.0,,
"inform and respond to public regarding wildlife and conservation issues, such as plant identification, hunting ordinances, and nuisance wildlife.",,,,,1.0,,
"inform businesses, community groups, and governmental agencies about educational needs, available programs, and program policies.",0.5394736842105263,,,,0.06578947368421052,0.3947368421052632,
"inform clients of essential travel information, such as travel times, transportation connections, and medical and visa requirements.",,,,,1.0,,
inform customers by mail or telephone of additional steps they need to take to obtain licenses.,,,,,1.0,,
inform individuals and groups about the financial assistance available to college or university students.,,,,,1.0,,
"inform investment decisions by analyzing financial information to forecast business, industry, or economic conditions.",0.4587525150905433,,0.2917505030181087,,0.03420523138832998,0.16901408450704225,0.04627766599597585
inform job applicants of their acceptance or rejection of employment.,0.4444444444444444,,,,0.08888888888888889,0.46666666666666656,
"inform other traders, managers, or customers of market conditions, including volume, price, competition, or dynamics.",0.4275862068965517,,0.41379310344827586,,0.15862068965517243,,
inform patients or caregivers about study aspects and outcomes to be expected.,,,0.6521739130434783,,0.34782608695652173,,
"inform personnel of changes in regulations and policies, implications of new or amended laws, and new techniques of police work.",,,,,1.0,,
initiate market research studies or analyze their findings.,0.5357142857142857,,,,0.4642857142857143,,
"initiate, facilitate, and moderate classroom discussions.",0.16129032258064516,,0.6236559139784945,,0.2150537634408602,,
"input data, such as file numbers, new or updated information, or document information codes into computer systems to support document and information retrieval.",0.6666666666666665,,,,0.33333333333333326,,
"inspect and test electrical or electronic systems to locate and diagnose malfunctions, using visual inspections and testing instruments such as oscilloscopes and voltmeters.",0.24615384615384617,0.3846153846153847,0.2615384615384616,,0.1076923076923077,,
"inspect and test electrical systems and equipment to locate and diagnose malfunctions, using visual inspections, testing devices, and computer software.",,,,,1.0,,
inspect and verify dimensions and clearances of parts to ensure conformance to factory specifications.,0.24615384615384617,,,,0.32307692307692304,,0.4307692307692308
"inspect cargo, baggage, and personal articles entering or leaving u.s. for compliance with revenue laws and u.s. customs regulations.",,,,,1.0,,
"inspect developed film for specified results and quality, using magnifying glasses and scopes, forwarding acceptable negatives or positives to other workers or to customers.",,,,,1.0,,
